0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0.0152855,-0.0862381,1,
0.0152855,-0.0862381,1,
0.0152855,-0.0862381,1,
0.380079,-0.329067,1,
0.1986,-0.165507,1,
0.1986,-0.165507,1,
0.1986,-0.165507,1,
0.1986,-0.165507,1,
0.00712855,-0.495884,1,
0.00712855,-0.495884,1,
0.0790741,-0.50804,1,
0.899316,-1.11414,1,
0.899316,-1.11414,1,
0.899316,-1.11414,1,
0.899316,-1.11414,1,
0.899316,-1.11414,1,
0.899316,-1.11414,1,
0.899316,-1.11414,1,
0.493698,-0.224368,1,
0.497208,-0.215067,1,
0.883752,-0.246726,1,
0.883752,-0.246726,1,
0.883752,-0.246726,1,
0.883752,-0.246726,1,
0.883752,-0.246726,1,
0.883752,-0.246726,1,
0.883752,-0.246726,1,
0.883752,-0.246726,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.887133,-0.225883,1,
0.8819,-0.217159,1,
0.8819,-0.217159,1,
0.8819,-0.217159,1,
0.868924,-0.209714,1,
0.868924,-0.209714,1,
0.868924,-0.209714,1,
0.868924,-0.209714,1,
0.868924,-0.209714,1,
0.868924,-0.209714,1,
0.868924,-0.209714,1,
0.868924,-0.209714,1,
0.928533,-0.3499,1,
0.928533,-0.3499,1,
0.924071,-0.366185,1,
0.924071,-0.366185,1,
0.823805,-0.213482,1,
0.848805,-0.288545,1,
0.698357,0.0188762,1,
0.698357,0.0188762,1,
0.698357,0.0188762,1,
0.698357,0.0188762,1,
0.698357,0.0188762,1,
0.698357,0.0188762,1,
0.698357,0.0188762,1,
0.698357,0.0188762,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.704775,0.0125084,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.705373,0.0125133,1,
0.719532,0.0135786,1,
0.719532,0.0135786,1,
0.719532,0.0135786,1,
0.719532,0.0135786,1,
0.719532,0.0135786,1,
0.719862,0.0132741,1,
0.719862,0.0132741,1,
0.719862,0.0132741,1,
0.719862,0.0132741,1,
0.719862,0.0132741,1,
0.719862,0.0132741,1,
0.717573,0.0109091,1,
0.717573,0.0109091,1,
0.717573,0.0109091,1,
0.716747,0.00667739,1,
0.716747,0.00667739,1,
0.708896,0.0168314,1,
0.708896,0.0168314,1,
0.708896,0.0168314,1,
0.708896,0.0168314,1,
0.708896,0.0168314,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.708471,0.0171546,1,
0.705073,0.0129762,1,
0.705073,0.0129762,1,
0.705073,0.0129762,1,
0.701243,0.0160979,1,
0.701243,0.0160979,1,
0.663361,0.0419231,1,
0.638534,-0.00124383,1,
0.638534,-0.00124383,1,
0.638534,-0.00124383,1,
0.638534,-0.00124383,1,
0.638534,-0.00124383,1,
0.638534,-0.00124383,1,
0.638534,-0.00124383,1,
0.638534,-0.00124383,1,
0.617664,0.0145888,1,
0.617664,0.0145888,1,
0.630248,0.0229766,1,
0.630248,0.0229766,1,
0.630248,0.0229766,1,
0.630248,0.0229766,1,
0.630248,0.0229766,1,
0.641959,0.0643704,1,
0.641959,0.0643704,1,
0.641959,0.0643704,1,
0.641959,0.0643704,1,
