0.02, 3.2995, -0.374374, 0.790311, 16, 1.21, 6.4
0.04, 3.59601, -0.279433, 8.23996, 32, 1.09, 9.9
0.06, 3.88656, -0.0887221, 9.72989, 48, 0.3, 82.28
0.08, 4.16826, 0.109452, 13.7462, 16, 0.36, 70.39
0.1, 4.43828, 0.519895, 20.8072, 32, 0.47, 41.06
0.12, 4.69393, 0.86359, 23.6575, 32, 0.52, 127.36
0.14, 4.93265, 1.4664, 25.9248, 32, 0.38, 49.98
0.16, 5.15207, 1.91374, 28.9694, 64, 0.85, 23.63
0.18, 5.34998, 2.54807, 33.1153, 48, 1.14, 30.91
0.2, 5.52441, 3.23131, 30.3946, 48, 2.09, 16.34
0.22, 5.67362, 3.81464, 29.0342, 32, 3.59, 7.13
0.24, 5.79612, 4.24415, 26.5078, 48, 5.95, 4.52
0.26, 5.89067, 4.80592, 20.6129, 64, 7.04, 2.02
0.28, 5.95635, 5.21885, 19.3821, 96, 7.76, 359.75
0.3, 5.99248, 5.54638, 12.9689, 96, 9.4, 357.49
0.32, 5.99872, 5.76487, 11.6733, 128, 9.65, 356.6
0.34, 5.97499, 5.94936, 5.97268, 112, 11.42, 357.6
0.36, 5.92154, 6.00657, 3.18716, 144, 12.54, 357.67
0.38, 5.8389, 6.03352, 0.0777355, 96, 13.38, 357.15
0.4, 5.72789, 5.99745, -9.12097, 16, 13.65, 356.87
0.42, 5.58963, 5.71511, -6.40022, 48, 14.12, 357.04
0.44, 5.42549, 5.55964, -8.27883, 64, 15.51, 356.98
0.46, 5.23712, 5.41744, -9.6392, 0, 12.49, 354.62
0.48, 5.02639, 5.24, -8.34361, 48, 13.05, 355.37
0.5, 4.79542, 5.06421, -10.5461, 16, 12.7, 355.43
0.52, 4.5465, 4.83867, -12.7486, 64, 12.08, 355.47
0.54, 4.28214, 4.58743, -14.5625, 0, 13.24, 355.94
0.56, 4.00496, 4.4017, -12.4895, 16, 12.27, 355.33
0.58, 3.71775, 4.06173, -11.7121, 16, 11.94, 355.88
0.6, 3.42336, 3.87641, -11.5178, 32, 12.11, 356.02
0.62, 3.12474, 3.53437, -13.2021, 32, 10.67, 355.2
0.64, 2.82488, 3.34118, -13.0077, 0, 10.38, 355.29
0.66, 2.52676, 2.96722, -14.2386, 0, 10.54, 355.84
0.68, 2.23338, 2.74292, -13.3964, 16, 9.88, 356.96
0.7, 1.94765, 2.42991, -14.3681, 32, 9.53, 356.95
0.72, 1.67244, 2.16872, -16.6354, 32, 9.05, 356.59
0.74, 1.41049, 1.8698, -15.7285, 32, 8.6, 357.4
0.76, 1.16443, 1.64633, -15.6637, 32, 8.16, 357.67
0.78, 0.936702, 1.28067, -13.7851, 48, 7.83, 358.45
0.8, 0.729593, 1.09659, -13.7203, 16, 7.34, 359.82
0.82, 0.545169, 0.844933, -12.1008, 48, 6.59, 1.2
0.84, 0.385273, 0.624372, -11.5178, 0, 6.16, 359.9
0.86, 0.251502, 0.365253, -11.0644, 48, 4.7, 357.46
0.88, 0.145194, 0.25207, -7.24236, 16, 4.03, 356.2
0.9, 0.0674096, 0.139302, -7.04802, 16, 2.86, 356.39
0.92, 0.018927, 0.0377276, -3.48514, 48, 2.27, 357.48
0.94, 0.000230227, 0.0174128, 0.336854, 0, 2.05, 358.07
0.96, 0.0115062, 0.0145106, -0.57006, 32, 0.66, 8.71
0.98, 0.0526422, -0.00124377, 2.66892, 48, 1.68, 3.01
1, 0.123227, 0.0638468, 2.60414, 16, 1.08, 8.05
1.02, 0.222556, 0.133912, 4.54753, 48, 0.65, 26.32
1.04, 0.349636, 0.227195, 7.07393, 32, 1.66, 8.07
1.06, 0.503198, 0.376862, 7.52739, 32, 0.47, 46.13
1.08, 0.681707, 0.512018, 9.01732, 16, 1.65, 7.71
1.1, 0.883379, 0.65132, 10.2481, 48, 1.68, 8.37
1.12, 1.1062, 0.873125, 12.9041, 16, 1.95, 9.54
1.14, 1.34794, 1.06301, 11.7381, 16, 1.58, 13.22
1.16, 1.60619, 1.22594, 12.5802, 32, 2.41, 5.65
1.18, 1.87837, 1.53605, 15.2102, 32, 2.86, 5.05
1.2, 2.16175, 1.73215, 10.5072, 48, 2.32, 10.94
1.22, 2.45351, 2.05968, 15.1066, 16, 3.83, 3.71
1.24, 2.75073, 2.25993, 12.3211, 48, 4.67, 4.37
1.26, 3.05044, 2.57419, 13.8758, 32, 4.72, 7.76
1.28, 3.34965, 2.85486, 15.4305, 80, 5.79, 4.82
1.3, 3.64536, 3.16663, 14.8475, 48, 6.37, 3.71
1.32, 3.93462, 3.39093, 14.3292, 64, 6.55, 3.98
1.34, 4.21455, 3.77235, 14.977, 32, 7.42, 3.19
1.36, 4.48234, 3.98337, 13.0984, 96, 7.53, 1.68
1.38, 4.73532, 4.35816, 12.2563, 80, 7.73, 359.94
1.4, 4.97096, 4.52939, 11.5437, 80, 8.17, 358.99
1.42, 5.18691, 4.88138, 10.0538, 80, 9.33, 358.76
1.44, 5.381, 5.05011, 12.5802, 48, 8.3, 357.34
1.46, 5.55131, 5.32747, 11.9324, 48, 10.5, 357.34
1.48, 5.69612, 5.46263, 9.47078, 112, 10.13, 356.38
1.5, 5.814, 5.655, 10.2481, 112, 11.82, 357.55
1.52, 5.90376, 5.82747, 8.17518, 112, 12.09, 357.85
1.54, 5.9645, 5.93153, 2.66892, 96, 12.4, 358.38
1.56, 5.99563, 5.98543, 1.95634, 112, 13.59, 357.83
1.58, 5.99682, 5.99662, 0.0129559, 112, 13.26, 356.71
1.6, 5.96807, 5.99413, -0.505281, 80, 13.94, 356.77
1.62, 5.90967, 5.93526, -5.81721, 32, 13.5, 356.61
1.64, 5.82219, 5.88634, -3.22602, 48, 14.05, 356.71
1.66, 5.70652, 5.79886, -7.17758, 32, 13.54, 356.08
1.68, 5.5638, 5.65914, -6.59456, -16, 13.64, 355.74
1.7, 5.39546, 5.5443, -7.37192, 0, 14.16, 355.64
1.72, 5.20319, 5.38137, -11.2587, 32, 12.56, 355.64
1.74, 4.98891, 5.20351, -10.4166, 32, 13.71, 356.1
1.76, 4.75475, 4.98751, -9.57442, 48, 12.39, 354.89
1.78, 4.50306, 4.81836, -8.86185, 0, 12.55, 354.94
1.8, 4.23636, 4.51737, -8.47317, 48, 12.54, 355.12
1.82, 3.9573, 4.37102, -10.4166, 16, 11.98, 355.28
1.84, 3.66867, 4.04929, -14.692, 32, 11.44, 355.5
1.86, 3.37336, 3.8192, -14.7568, 48, 11.83, 355.83
1.88, 3.07433, 3.5493, -13.7851, 16, 12.03, 356.73
1.9, 2.77455, 3.25867, -15.275, 80, 11.09, 358.16
1.92, 2.47702, 2.9809, -15.0159, 0, 11.54, 358.4
1.94, 2.18472, 2.67244, -14.4977, 16, 11.27, 359
1.96, 1.90056, 2.38845, -17.1536, 32, 10.58, 359.15
