0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0,0,0,0,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.00544401,-0.0491131,0.0816578,-0.0282339,1,
0.162454,0.34489,-0.12492,-0.307824,1,
0.162454,0.34489,-0.12492,-0.307824,1,
0.162454,0.34489,-0.12492,-0.307824,1,
0.162454,0.34489,-0.12492,-0.307824,1,
0.162454,0.34489,-0.12492,-0.307824,1,
0.162454,0.34489,-0.12492,-0.307824,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.44142,0.902253,0.23881,-1.40498,1,
-1.39447,1.05533,0.177044,-1.22696,1,
-1.39447,1.05533,0.177044,-1.22696,1,
-1.39447,1.05533,0.177044,-1.22696,1,
-1.39447,1.05533,0.177044,-1.22696,1,
-1.39447,1.05533,0.177044,-1.22696,1,
-1.39447,1.05533,0.177044,-1.22696,1,
-1.27793,0.934279,0.173927,-1.22802,1,
-1.27793,0.934279,0.173927,-1.22802,1,
-1.27793,0.934279,0.173927,-1.22802,1,
-1.27793,0.934279,0.173927,-1.22802,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
-0.27839,-0.00213306,0.118783,-1.14598,1,
0.0542907,-0.311186,0.0996012,-1.11755,1,
0.0542907,-0.311186,0.0996012,-1.11755,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.0901841,-0.348353,0.0986198,-1.11753,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.191452,-0.435209,0.0904632,-1.1044,1,
0.186791,-0.424772,0.088908,-1.10056,1,
0.186791,-0.424772,0.088908,-1.10056,1,
0.186791,-0.424772,0.088908,-1.10056,1,
0.186791,-0.424772,0.088908,-1.10056,1,
0.186791,-0.424772,0.088908,-1.10056,1,
0.186791,-0.424772,0.088908,-1.10056,1,
0.186791,-0.424772,0.088908,-1.10056,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.188298,-0.421638,0.0874857,-1.09725,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.214141,-0.440197,0.0842557,-1.09183,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
0.356931,-0.57682,0.0771971,-1.08316,1,
