0.02, 0, 0, 0, -0.0340032, -0.015979, -32, -0.0080534, 0.00399474, -16, -0.00498544, 0.0639159, 0, -0.0425198, -0.0497567
0.04, 0, 0, 0, -0.0345146, 0.0239684, 0, -0.00856473, -0.155795, 0, -0.00626375, -0.0359527, 0, -0.0834849, -0.0391693
0.06, 0, 0, 0, -0.0315744, 1.0626, 48, -0.0172573, -0.23569, 0, -0.0184078, -0.315585, 32, -0.138917, -0.102175
0.08, 0, 0, 0, -0.0139337, 0.283627, 32, -0.0272282, -0.395479, 0, -0.0256942, -0.575243, 0, -0.14929, -0.149475
0.1, 0, 0, 0, -0.000511327, 1.04263, 32, -0.040267, -0.794954, -16, -0.0423123, -0.735032, 32, -0.106351, -0.12617
0.12, 0, 0, 0, 0.0173851, 1.10255, 16, -0.0602087, -0.894822, 16, -0.0600809, -1.23438, 32, -0.0678427, -0.0135206
0.14, 0, 0, 0, 0.0398835, 1.00268, 16, -0.0829628, -1.09456, 16, -0.0816845, -1.25435, -16, 0.0802561, -0.116573
0.16, 0, 0, 0, 0.0662168, 1.36221, 32, -0.10968, -1.55395, 16, -0.109807, -1.2943, 0, 0.258528, -0.695812
0.18, 0, 0, 0, 0.0970243, 1.62186, 16, -0.140487, -1.51401, 0, -0.141382, -1.75369, -16, 0.0576567, -1.40226
0.2, 0, 0, 0, 0.131155, 1.76168, 32, -0.175385, -1.91348, -16, -0.176663, -1.57393, 16, -0.23681, -1.89422
0.22, 0, 0, 0, 0.171167, 2.52068, 16, -0.21399, -1.91348, 0, -0.214757, -2.13319, 16, 0.0118242, -1.88832
0.24, 0, 0, 0, 0.212329, 2.30097, 0, -0.258092, -2.15317, 16, -0.258731, -2.0533, -16, 0.460501, -2.06346
0.26, 0, 0, 0, 0.259115, 2.38087, 16, -0.300277, -1.89351, -16, -0.303473, -1.95343, 16, 0.167496, -2.7857
0.28, 0, 0, 0, 0.309992, 2.64052, 32, -0.338754, -1.83359, 0, -0.340032, -1.81361, -32, -0.205896, -3.24326
0.3, 0, 0, 0, 0.364832, 2.9601, 48, -0.373269, -1.61388, 0, -0.37378, -1.37419, -48, 0.194454, -3.42991
0.32, 0, 0, 0, 0.422612, 2.90018, 48, -0.404076, -1.33424, -16, -0.403693, -1.03464, -16, 0.415792, -3.6946
0.34, 0, 0, 0, 0.487167, 3.51937, 32, -0.430537, -1.35422, 16, -0.432071, -1.45409, 48, 0.224301, -4.08611
0.36, 0, 0, 0, 0.551977, 3.55931, 48, -0.450351, -1.33424, 0, -0.450607, -0.854875, -16, 0.189966, -4.59568
0.38, 0, 0, 0, 0.621774, 3.47942, 64, -0.468759, -0.814927, 0, -0.470037, -1.03464, 16, 0.347039, -5.16942
0.4, 0, 0, 0, 0.699751, 3.59926, 48, -0.48346, -0.515322, -32, -0.483204, -0.675111, 16, 0.498803, -5.62679
0.42, 0, 0, 0, 0.77939, 3.91884, 48, -0.493942, -0.255663, -16, -0.494197, -0.255663, 16, 0.491565, -6.1286
0.44, 0, 0, 0, 0.861202, 4.57797, 80, -0.500461, -0.175769, 16, -0.499311, -0.215716, 16, 0.322652, -6.68981
0.46, 0, 0, 0, 0.947744, 4.45813, 80, -0.502762, -0.0359527, 16, -0.503018, 0.103863, 32, 0.141755, -7.02136
