0.02, 1.00001, 4.03108, -2.0311, 0, 0.00399474, 0, -0.000255663, 0.0639159, 16, 0.000255663, 0.103863, 0, 0.505371, -0.0083416
0.04, 1.00006, 4.03106, -2.03112, 0, 0.0439422, -16, 0.00268447, 0.423443, 0, -0.00166181, -0.23569, 0, 0.529316, 0.117333
0.06, 1.00013, 4.03103, -2.03115, 0.0108657, 0.723048, 0, 0.00933172, 0.243679, 16, -0.01061, -0.375506, -32, 0.526453, 0.184134
0.08, 1.00022, 4.03098, -2.0312, 0.0193026, 0.503337, 0, 0.0186634, 0.84289, 0, -0.0214757, -0.61519, 32, 0.48161, 0.163699
0.1, 1.00035, 4.03091, -2.03126, 0.0342589, 0.663127, 0, 0.0334919, 0.743022, 16, -0.037199, -1.01466, -16, 0.432117, 0.118378
0.12, 1.0005, 4.03084, -2.03134, 0.054712, 0.84289, 16, 0.0521553, 1.1425, 0, -0.054712, -1.2943, -16, 0.393839, 0.0980744
0.14, 1.00069, 4.03075, -2.03143, 0.0738867, 1.4421, 0, 0.0745259, 1.20242, 0, -0.0779774, -1.13451, 0, 0.395631, 0.0621362
0.16, 1.0009, 4.03064, -2.03154, 0.101754, 1.38218, 16, 0.101115, 1.38218, -16, -0.104694, -1.45409, -16, 0.459088, -0.00631515
0.18, 1.00113, 4.03052, -2.03166, 0.132306, 1.80163, 32, 0.132306, 1.84158, 0, -0.137291, -1.89351, 16, 0.493973, -0.0853339
0.2, 1.0014, 4.03039, -2.03179, 0.166437, 1.92147, -16, 0.167076, 1.94144, 16, -0.17155, -2.23306, -16, 0.49634, -0.130563
0.22, 1.00169, 4.03024, -2.03194, 0.205426, 2.02134, 0, 0.204403, 1.94144, -16, -0.209261, -2.01335, 0, 0.500933, -0.124934
0.24, 1.00202, 4.03008, -2.0321, 0.248377, 2.40084, 16, 0.247994, 2.04131, 0, -0.252723, -1.93345, 16, 0.496088, -0.0965813
0.26, 1.00237, 4.02991, -2.03227, 0.293885, 2.76037, -16, 0.29478, 2.46076, 0, -0.301172, -2.27301, -32, 0.495839, -0.0486817
0.28, 1.00274, 4.02972, -2.03246, 0.345529, 2.56063, 16, 0.345785, 3.15984, 0, -0.351921, -2.59259, 0, 0.528283, 0.00827778
0.3, 1.00315, 4.02951, -2.03266, 0.401392, 2.84026, 0, 0.399474, 3.05997, 0, -0.407528, -2.99206, 0, 0.545963, 0.0501865
0.32, 1.00358, 4.0293, -2.03288, 0.459172, 3.23974, 0, 0.458532, 3.27968, -32, -0.465435, -2.85225, 0, 0.515904, 0.0475322
0.34, 1.00405, 4.02906, -2.03311, 0.519892, 3.07995, 0, 0.520275, 3.27968, 0, -0.52884, -3.09193, 32, 0.470268, 0.015767
0.36, 1.00454, 4.02882, -2.03335, 0.583552, 3.02002, 0, 0.588665, 3.17981, 0, -0.596079, -3.65119, 32, 0.455767, 0.022083
0.38, 1.00505, 4.02856, -2.03361, 0.638008, 2.94013, 32, 0.659867, 3.85892, -16, -0.666259, -3.8709, -32, 0.474929, 0.0670365
0.4, 1.0056, 4.02829, -2.03389, 0.690931, 2.5806, 16, 0.733498, 4.25839, 0, -0.741935, -4.03069, 0, 0.519181, 0.0803861
0.42, 1.00617, 4.028, -2.03417, 0.740146, 2.32094, 48, 0.811859, 3.799, 0, -0.82068, -3.99075, 0, 0.554445, 0.0601214
0.44, 1.00678, 4.0277, -2.03447, 0.784376, 2.18113, 32, 0.897762, 4.29834, 0, -0.907989, -4.43017, 0, 0.578015, 0.0361082
0.46, 1.00741, 4.02738, -2.03479, 0.825026, 2.06129, 16, 0.984049, 4.59795, -16, -0.992741, -4.47012, -48, 0.616963, -0.00106242
0.48, 1.00806, 4.02705, -2.03511, 0.860308, 1.76168, 32, 1.07455, 4.37824, 0, -1.08363, -4.47012, 16, 0.64495, -0.0207619
0.5, 1.00875, 4.0267, -2.03545, 0.893672, 1.48205, 32, 1.17068, 4.91753, -16, -1.16966, -4.03069, 0, 0.667868, -0.043141
0.52, 1.00946, 4.02635, -2.03581, 0.922178, 1.28231, 48, 1.26796, 5.15721, 16, -1.25134, -3.75106, 0, 0.639388, -0.0817267
0.54, 1.01021, 4.02597, -2.03618, 0.945699, 1.26234, 48, 1.37061, 5.37692, 0, -1.32779, -3.59127, 16, 0.611982, -0.0943955
