0.02, 0, 0, 0, -0.0196861, 0.243679, 48, 0.00178964, 0.103863, 32, -0.00076699, 0.0239684, 16, -0.0446502, 0.196818
0.04, 0, 0, 0, -0.0195583, 0.0838896, -16, 0.00178964, 0.0639159, 0, -0.00332363, -0.315585, 16, -0.0260865, 0.101665
0.06, 0, 0, 0, -0.0263333, -0.954743, 0, -0.00792557, -0.315585, -16, -0.00958738, -0.255663, 32, 0.0929895, -0.0621872
0.08, 0, 0, 0, -0.0395, -0.215716, -32, -0.0190469, -0.655138, 0, -0.0200696, -0.695085, 0, 0.150313, -0.160179
0.1, 0, 0, 0, -0.0558625, -0.635164, -16, -0.0334919, -0.635164, 0, -0.0356651, -0.555269, -32, 0.109813, -0.196497
0.12, 0, 0, 0, -0.0712023, -1.25435, -16, -0.0526667, -0.914796, 16, -0.0535615, -1.11453, 0, 0.210025, -0.217027
0.14, 0, 0, 0, -0.0966408, -1.11453, -16, -0.0760599, -1.19443, 0, -0.0770825, -1.41414, -16, 0.242882, -0.072018
0.16, 0, 0, 0, -0.122207, -1.5939, 0, -0.102905, -1.69377, 16, -0.103032, -1.03464, -32, -0.0461122, 0.139222
0.18, 0, 0, 0, -0.153398, -1.27432, 0, -0.133456, -1.75369, 0, -0.135502, -1.77367, -16, -0.277928, 0.249572
0.2, 0, 0, 0, -0.187913, -1.89351, -16, -0.168866, -1.73372, 16, -0.170016, -1.83359, 32, -0.0522296, 0.477925
0.22, 0, 0, 0, -0.226134, -1.9734, 0, -0.20632, -2.01335, 0, -0.208877, -1.93345, -32, 0.310079, 0.606794
0.24, 0, 0, 0, -0.268319, -2.55264, 16, -0.25055, -2.31296, 0, -0.252723, -2.61256, 48, 0.192845, 0.394015
0.26, 0, 0, 0, -0.312165, -1.73372, 0, -0.293885, -2.03332, 0, -0.293757, -1.69377, -16, -0.250075, 0.390515
0.28, 0, 0, 0, -0.347702, -1.61388, 0, -0.334152, -1.79364, 16, -0.333769, -1.63385, 32, 0.102306, 0.74173
0.3, 0, 0, 0, -0.381194, -1.37419, 0, -0.368922, -1.81361, 32, -0.368539, -1.2943, 0, 1.62226, 1.08462
0.32, 0, 0, 0, -0.412896, -1.27432, 0, -0.398707, -1.79364, -16, -0.402414, -1.55395, 0, 3.14041, 1.44561
0.34, 0, 0, 0, -0.434372, -1.2144, 0, -0.425935, -1.03464, 0, -0.424146, -1.17445, 0, 3.5484, 1.51279
0.36, 0, 0, 0, -0.456359, -0.77498, 0, -0.448689, -1.11453, 0, -0.449456, -0.794954, 0, 2.8564, 1.10431
0.38, 0, 0, 0, -0.473361, -0.834901, -16, -0.467225, -1.05461, -16, -0.467608, -0.755006, 0, 1.85096, 0.548873
0.4, 0, 0, 0, -0.485888, -0.335558, 0, -0.481926, -0.515322, 16, -0.480264, -0.894822, -48, 1.10322, 0.0725108
0.42, 0, 0, 0, -0.496626, -0.375506, 0, -0.491769, -0.435427, 16, -0.491897, 0.0239684, -32, 1.02686, -0.0584688
0.44, 0, 0, 0, -0.498927, -0.015979, -32, -0.499566, -0.155795, 0, -0.499694, -0.655138, 0, 1.50148, 0.156459
0.46, 0, 0, 0, -0.501995, 0.103863, -16, -0.500461, 0.143811, 0, -0.502123, 0.143811, -16, 1.85842, 0.356182
0.48, 0, 0, 0, -0.501867, 0.223706, -16, -0.501356, 0.0239684, 16, -0.500717, 0.323574, 0, 1.76955, 0.367579
0.5, 0, 0, 0, -0.498288, 0.00399474, 16, -0.500845, 0.263653, -16, -0.499055, 0.103863, 16, 1.30678, 0.132478
0.52, 0, 0, 0, -0.498672, -0.115847, -16, -0.498799, -0.0559264, -16, -0.498416, 0.0838896, 0, 0.806079, -0.229111
0.54, 0, 0, 0, -0.500589, 0.00399474, 16, -0.499055, 0.0439422, 0, -0.500845, 0.0838896, 0, 0.606791, -0.362853
0.56, 0, 0, 0, -0.500845, 0.0439422, -16, -0.5011, 0.123837, 0, -0.5011, 0.0439422, 48, 0.63711, -0.286911
0.58, 0, 0, 0, -0.500845, 0.0639159, 16, -0.500206, 0.123837, 16, -0.500589, 0.0838896, 0, 0.418268, -0.079641
