0.02, 5.00016, 0.00178964, -0.115847, 16, 1.03242, 0
0.04, 5.00064, 0.00127832, 0.0239684, 0, 0.873876, 0
0.06, 5.00144, 0.00421845, 0.802943, 32, 0.663759, 0
0.08, 5.00256, 0.0194304, 0.563259, 0, 0.3765, 0
0.1, 5.004, 0.0332363, 0.822917, 16, 0.14552, 0
0.12, 5.00576, 0.0511327, 1.24236, 16, 0.112829, 0
0.14, 5.00784, 0.0722249, 1.24236, 32, 0.23402, 0
0.16, 5.01024, 0.0974078, 1.58192, 32, 0.320313, 0
0.18, 5.01296, 0.129621, 1.96142, 32, 0.489552, 0
0.2, 5.016, 0.162218, 2.02134, 32, 1.07614, 0
0.22, 5.01936, 0.200568, 2.08126, 48, 1.69503, 0
0.24, 5.02304, 0.243519, 2.16116, 48, 1.99731, 0
0.26, 5.02704, 0.289922, 2.46076, 32, 2.08647, 0
0.28, 5.03136, 0.338754, 2.82029, 48, 2.08169, 0
0.3, 5.036, 0.396151, 2.50071, 64, 2.21176, 0
0.32, 5.04096, 0.453163, 3.29966, 80, 2.38461, 0
0.34, 5.04624, 0.516057, 3.04, 96, 2.50792, 0
0.36, 5.05184, 0.583424, 3.73908, 96, 2.62881, 0
0.38, 5.05776, 0.652325, 3.47942, 64, 2.64399, 0
0.4, 5.064, 0.728385, 3.95879, 96, 2.58598, 0
0.42, 5.07056, 0.804956, 4.07863, 96, 2.60229, 0
0.44, 5.07744, 0.887536, 4.15853, 128, 2.64902, 0
0.46, 5.08463, 0.975356, 4.57797, 128, 2.72467, 0
0.48, 5.09215, 1.06445, 4.49808, 112, 2.96128, 0
0.5, 5.09999, 1.16058, 5.03737, 144, 3.35165, 0
0.52, 5.10815, 1.25697, 4.99742, 144, 3.83153, 0
0.54, 5.11662, 1.35706, 4.83763, 160, 4.24942, 0
0.56, 5.12542, 1.44296, 4.13855, 208, 4.61028, 0
0.58, 5.13453, 1.51826, 3.59926, 160, 5.03898, 0
0.6, 5.14397, 1.58984, 3.87889, 208, 5.26347, 0
0.62, 5.15372, 1.6535, 2.90018, 240, 5.24585, 0
0.64, 5.16379, 1.7031, 2.92016, 224, 5.42363, 0
0.66, 5.17418, 1.75232, 2.02134, 224, 5.84566, 0
0.68, 5.18489, 1.79143, 1.24236, 240, 6.15254, 0
0.7, 5.19592, 1.81802, 1.72173, 224, 6.23266, 0
0.72, 5.20727, 1.85292, 2.10123, 256, 6.46916, 0
0.74, 5.21893, 1.88577, 0.822917, 256, 6.83009, 0
0.76, 5.23091, 1.90175, 0.443416, 272, 6.99273, 0
0.78, 5.24321, 1.91748, 0.862864, 224, 7.08101, 0
0.8, 5.25583, 1.92131, 0.0239684, 256, 7.4005, 0
0.82, 5.26876, 1.92144, 0.0639159, 272, 7.77473, 0
0.84, 5.28201, 1.92144, 0.0639159, 272, 7.89801, 0
0.86, 5.29557, 1.92144, 0.0639159, 272, 7.94339, 0
0.88, 5.30945, 1.92144, 0.0639159, 272, 8.0329, 0
0.9, 5.32365, 1.92144, 0.0639159, 288, 8.21074, 0
0.92, 5.33816, 1.92144, 0.0639159, 256, 8.41301, 0
0.94, 5.35298, 1.92144, 0.0639159, 256, 8.61073, 0
0.96, 5.36812, 1.92144, 0.0639159, 256, 8.84712, 0
0.98, 5.38357, 1.92144, 0.0639159, 272, 9.08044, 0
1, 5.39933, 1.92144, 0.0639159, 288, 9.26128, 0
1.02, 5.41541, 1.92144, 0.0639159, 256, 9.32551, 0
1.04, 5.4318, 1.92157, 0.0639159, 272, 9.49511, 0
1.06, 5.44849, 1.92157, 0.0639159, 272, 9.84856, 0
1.08, 5.4655, 1.92157, 0.0639159, 272, 10.1523, 0
1.1, 5.48282, 1.92157, 0.0639159, 256, 10.3246, 0
1.12, 5.50045, 1.92157, 0.0639159, 272, 10.4473, 0
1.14, 5.51838, 1.92157, 0.0639159, 256, 10.6951, 0
1.16, 5.53662, 1.92157, 0.0639159, 272, 10.7984, 0
1.18, 5.55516, 1.92157, 0.0639159, 288, 10.5712, 0
1.2, 5.57401, 1.92157, 0.0639159, 272, 10.1528, 0
1.22, 5.59316, 1.92157, 0.0639159, 272, 9.78198, 0
1.24, 5.61262, 1.92157, 0.0639159, 256, 9.36839, 0
1.26, 5.63238, 1.92157, 0.0639159, 256, 8.72483, 0
1.28, 5.65243, 1.92157, 0.0639159, 272, 8.33017, 0
1.3, 5.67279, 1.92157, 0.0639159, 256, 8.35861, 0
1.32, 5.69344, 1.92157, 0.0639159, 272, 8.07558, 0
1.34, 5.71439, 1.92157, 0.0639159, 288, 7.24588, 0
1.36, 5.73563, 1.92157, 0.0639159, 256, 6.66207, 0
1.38, 5.75716, 1.92157, 0.0639159, 272, 6.50198, 0
1.4, 5.77899, 1.92157, 0.0639159, 256, 6.27532, 0
1.42, 5.80111, 1.92157, 0.0639159, 256, 6.17966, 0
1.44, 5.82351, 1.92157, 0.0639159, 256, 6.26134, 0
1.46, 5.8462, 1.92157, 0.0639159, 256, 6.09121, 0
1.48, 5.86917, 1.92157, 0.0639159, 272, 5.89193, 0
1.5, 5.89243, 1.92157, 0.0639159, 272, 6.03767, 0
1.52, 5.91596, 1.92157, 0.0639159, 272, 6.37131, 0
1.54, 5.93977, 1.92157, 0.0639159, 256, 6.44852, 0
1.56, 5.96386, 1.92157, 0.0639159, 272, 6.18537, 0
1.58, 5.98822, 1.92157, 0.0639159, 272, 5.63148, 0
1.6, 6.01285, 1.92157, 0.0639159, 256, 4.96887, 0
1.62, 6.03775, 1.92157, 0.0639159, 256, 4.7336, 0
1.64, 6.06292, 1.92157, 0.0639159, 272, 5.07063, 0
1.66, 6.08834, 1.92157, 0.0639159, 272, 5.30124, 0
1.68, 6.11403, 1.92157, 0.0639159, 256, 5.05134, 0
1.7, 6.13998, 1.92157, 0.0639159, 272, 4.7611, 0
1.72, 6.16617, 1.92157, 0.0639159, 272, 4.63684, 0
1.74, 6.19262, 1.92157, 0.0639159, 272, 4.57363, 0
1.76, 6.21932, 1.92157, 0.0639159, 256, 4.6179, 0
1.78, 6.24626, 1.92157, 0.0639159, 240, 4.85307, 0
1.8, 6.27344, 1.92157, 0.0639159, 256, 5.1804, 0
1.82, 6.30086, 1.92157, 0.0639159, 256, 5.22605, 0
1.84, 6.32852, 1.92157, 0.0639159, 288, 4.93775, 0
1.86, 6.3564, 1.92157, 0.0639159, 272, 4.90201, 0
1.88, 6.38451, 1.92157, 0.0639159, 288, 5.36177, 0
1.9, 6.41284, 1.92169, 0.0639159, 256, 5.9249, 0
1.92, 6.44139, 1.92169, 0.0639159, 256, 6.27762, 0
1.94, 6.47015, 1.92169, 0.0639159, 256, 6.51137, 0
1.96, 6.49912, 1.92169, 0.0639159, 272, 6.66276, 0
1.98, 6.5283, 1.92169, 0.0639159, 272, 6.566, 0
2, 6.55767, 1.92169, 0.0639159, 240, 6.25799, 0
2.02, 6.58724, 1.92169, 0.0639159, 272, 6.07412, 0
2.04, 6.617, 1.92169, 0.0639159, 272, 6.1731, 0
2.06, 6.64695, 1.92169, 0.0639159, 256, 6.33459, 0
2.08, 6.67708, 1.92169, 0.0639159, 256, 6.48671, 0
2.1, 6.70738, 1.92169, 0.0639159, 272, 6.60121, 0
2.12, 6.73784, 1.92169, 0.0639159, 256, 6.58501, 0
2.14, 6.76848, 1.92169, 0.0639159, 256, 6.5376, 0
2.16, 6.79927, 1.92169, 0.0639159, 256, 6.65152, 0
2.18, 6.83021, 1.92169, 0.0639159, 240, 6.90151, 0
2.2, 6.86129, 1.92169, 0.0639159, 272, 7.08246, 0
2.22, 6.89252, 1.92169, 0.0639159, 240, 7.23887, 0
2.24, 6.92388, 1.92169, 0.0639159, 272, 7.46867, 0
2.26, 6.95536, 1.92169, 0.0639159, 256, 7.63093, 0
2.28, 6.98697, 1.92169, 0.0639159, 272, 7.6862, 0
2.3, 7.01868, 1.92169, 0.0639159, 240, 7.81152, 0
2.32, 7.0505, 1.92169, 0.0639159, 272, 7.71778, 0
2.34, 7.08242, 1.92169, 0.0639159, 256, 7.46301, 0
2.36, 7.11443, 1.92169, 0.0639159, 256, 7.5424, 0
2.38, 7.14653, 1.92169, 0.0639159, 256, 7.78752, 0
2.4, 7.17869, 1.92169, 0.0639159, 240, 7.85175, 0
2.42, 7.21093, 1.92169, 0.0639159, 272, 7.82738, 0
2.44, 7.24323, 1.92169, 0.0639159, 256, 7.92227, 0
2.46, 7.27557, 1.92169, 0.0639159, 256, 7.99876, 0
2.48, 7.30796, 1.92169, 0.0639159, 288, 7.99656, 0
2.5, 7.34039, 1.92169, 0.0639159, 272, 7.968, 0
2.52, 7.37284, 1.92169, 0.0639159, 256, 8.02356, 0
2.54, 7.40531, 1.92169, 0.0639159, 272, 8.11977, 0
2.56, 7.43778, 1.92169, 0.0639159, 256, 8.07191, 0
2.58, 7.47025, 1.92169, 0.0639159, 272, 7.90582, 0
2.6, 7.50271, 1.92169, 0.0639159, 256, 7.72704, 0
2.62, 7.53515, 1.92169, 0.0639159, 272, 7.609, 0
2.64, 7.56756, 1.92169, 0.0639159, 256, 7.54743, 0
2.66, 7.59993, 1.92169, 0.0639159, 256, 7.55449, 0
2.68, 7.63224, 1.92169, 0.0639159, 272, 7.74925, 0
2.7, 7.6645, 1.92169, 0.0639159, 256, 8.10051, 0
2.72, 7.69668, 1.92169, 0.0639159, 256, 8.40399, 0
2.74, 7.72878, 1.92169, 0.0639159, 256, 8.65755, 0
2.76, 7.76078, 1.92169, 0.0639159, 256, 8.72129, 0
2.78, 7.79269, 1.92169, 0.0639159, 272, 8.47407, 0
2.8, 7.82447, 1.92169, 0.0639159, 272, 8.40146, 0
2.82, 7.85613, 1.92169, 0.0639159, 272, 8.70068, 0
2.84, 7.88764, 1.92169, 0.0639159, 240, 8.85432, 0
2.86, 7.91901, 1.92169, 0.0639159, 256, 8.73733, 0
2.88, 7.95021, 1.92169, 0.0639159, 256, 8.66456, 0
2.9, 7.98124, 1.92169, 0.0639159, 256, 8.58832, 0
2.92, 8.01208, 1.92169, 0.0639159, 256, 8.36647, 0
2.94, 8.04272, 1.92169, 0.0639159, 256, 8.19753, 0
2.96, 8.07315, 1.92169, 0.0639159, 256, 8.20458, 0
2.98, 8.10335, 1.92169, 0.0639159, 288, 8.26223, 0
3, 8.13331, 1.92169, 0.0639159, 256, 8.39838, 0
3.02, 8.16302, 1.92169, 0.0639159, 256, 8.45854, 0
3.04, 8.19246, 1.92169, 0.0639159, 272, 8.28469, 0
3.06, 8.22162, 1.92169, 0.0639159, 288, 8.06983, 0
3.08, 8.25049, 1.92169, 0.0639159, 256, 8.05135, 0
3.1, 8.27906, 1.92169, 0.0639159, 256, 8.19809, 0
3.12, 8.3073, 1.92169, 0.0639159, 272, 8.31351, 0
3.14, 8.33521, 1.92169, 0.0639159, 256, 8.45519, 0
3.16, 8.36277, 1.92169, 0.0639159, 272, 8.77906, 0
3.18, 8.38996, 1.92169, 0.0639159, 272, 8.84198, 0
3.2, 8.41678, 1.92169, 0.0639159, 256, 8.42871, 0
3.22, 8.4432, 1.92169, 0.0639159, 272, 8.28077, 0
3.24, 8.46922, 1.92169, 0.0639159, 272, 8.62125, 0
3.26, 8.49481, 1.92169, 0.0639159, 256, 8.81388, 0
3.28, 8.51996, 1.92169, 0.0639159, 256, 8.67859, 0
3.3, 8.54466, 1.92169, 0.0639159, 256, 8.76427, 0
3.32, 8.56888, 1.92169, 0.0639159, 272, 9.06711, 0
3.34, 8.59263, 1.92169, 0.0639159, 272, 9.03595, 0
3.36, 8.61587, 1.92169, 0.0639159, 256, 8.70527, 0
3.38, 8.6386, 1.92169, 0.0639159, 256, 8.54207, 0
3.4, 8.66079, 1.92169, 0.0639159, 256, 8.64111, 0
3.42, 8.68244, 1.92169, 0.0639159, 256, 8.61417, 0
3.44, 8.70352, 1.92169, 0.0639159, 256, 8.39475, 0
3.46, 8.72402, 1.92169, 0.0639159, 272, 8.32816, 0
3.48, 8.74393, 1.92169, 0.0639159, 256, 8.42607, 0
3.5, 8.76322, 1.92169, 0.0639159, 256, 8.39646, 0
3.52, 8.78189, 1.92169, 0.0639159, 240, 8.22296, 0
3.54, 8.79991, 1.92169, 0.0639159, 256, 8.18138, 0
3.56, 8.81726, 1.92169, 0.0639159, 240, 8.33918, 0
3.58, 8.83394, 1.92169, 0.0639159, 256, 8.5043, 0
3.6, 8.84992, 1.92169, 0.0639159, 240, 8.67208, 0
3.62, 8.86519, 1.92169, 0.0639159, 272, 8.95288, 0
3.64, 8.87974, 1.92169, 0.0639159, 256, 9.07581, 0
3.66, 8.89354, 1.92169, 0.0639159, 272, 8.85492, 0
3.68, 8.90657, 1.92169, 0.0639159, 256, 8.69266, 0
3.7, 8.91883, 1.92169, 0.0639159, 240, 8.79543, 0
3.72, 8.9303, 1.92169, 0.0639159, 256, 8.81866, 0
3.74, 8.94095, 1.92169, 0.0639159, 256, 8.6612, 0
3.76, 8.95078, 1.92169, 0.0639159, 272, 8.63119, 0
3.78, 8.95976, 1.92169, 0.0639159, 256, 8.80879, 0
3.8, 8.96789, 1.92169, 0.0639159, 256, 8.8667, 0
3.82, 8.97514, 1.92169, 0.0639159, 256, 8.67088, 0
3.84, 8.98149, 1.92169, 0.0639159, 256, 8.48714, 0
3.86, 8.98694, 1.92169, 0.0639159, 256, 8.47413, 0
3.88, 8.99146, 1.92169, 0.0639159, 256, 8.57207, 0
3.9, 8.99504, 1.92169, 0.0639159, 256, 8.64173, 0
3.92, 8.99767, 1.92169, 0.0639159, 256, 8.6245, 0
3.94, 8.99932, 1.92169, 0.0639159, 256, 8.57812, 0
3.96, 8.99999, 1.92169, 0.0639159, 256, 8.54194, 0
3.98, 8.99965, 1.92169, 0.0639159, 272, 8.46681, 0
4, 8.99829, 1.92169, 0.0639159, 288, 8.32198, 0
4.02, 8.99591, 1.92169, 0.0639159, 256, 8.256, 0
4.04, 8.99247, 1.92169, 0.0639159, 256, 8.32337, 0
4.06, 8.98797, 1.92169, 0.0639159, 256, 8.57779, 0
4.08, 8.9824, 1.92169, 0.0639159, 256, 8.82003, 0
4.1, 8.97573, 1.92169, 0.0639159, 256, 8.74311, 0
4.12, 8.96797, 1.92169, 0.0639159, 256, 8.71271, 0
4.14, 8.95908, 1.92169, 0.0639159, 256, 8.95637, 0
4.16, 8.94906, 1.92169, 0.0639159, 272, 9.08282, 0
4.18, 8.9379, 1.92169, 0.0639159, 272, 8.92964, 0
4.2, 8.92558, 1.92169, 0.0639159, 272, 8.84831, 0
4.22, 8.91209, 1.92169, 0.0639159, 256, 8.97539, 0
4.24, 8.89742, 1.92169, 0.0639159, 256, 9.03767, 0
4.26, 8.88155, 1.92169, 0.0639159, 256, 8.93368, 0
4.28, 8.86448, 1.92169, 0.0639159, 272, 8.74368, 0
4.3, 8.8462, 1.92169, 0.0639159, 240, 8.44646, 0
4.32, 8.82669, 1.92169, 0.0639159, 256, 8.22588, 0
4.34, 8.80595, 1.92169, 0.0639159, 240, 8.18571, 0
4.36, 8.78396, 1.92169, 0.0639159, 256, 8.17164, 0
4.38, 8.76071, 1.92169, 0.0639159, 256, 8.18783, 0
4.4, 8.7362, 1.92169, 0.0639159, 256, 8.31732, 0
4.42, 8.71042, 1.92169, 0.0639159, 256, 8.52267, 0
4.44, 8.68337, 1.92169, 0.0639159, 240, 8.6113, 0
4.46, 8.65502, 1.92169, 0.0639159, 256, 8.58338, 0
4.48, 8.62538, 1.92169, 0.0639159, 240, 8.64178, 0
4.5, 8.59444, 1.92169, 0.0639159, 272, 8.9244, 0
4.52, 8.5622, 1.92169, 0.0639159, 272, 9.11775, 0
4.54, 8.52865, 1.92169, 0.0639159, 256, 9.06276, 0
4.56, 8.49378, 1.92169, 0.0639159, 240, 9.10791, 0
4.58, 8.45759, 1.92169, 0.0639159, 272, 9.19625, 0
4.6, 8.42009, 1.92169, 0.0639159, 256, 8.99773, 0
4.62, 8.38126, 1.92169, 0.0639159, 256, 8.60537, 0
4.64, 8.3411, 1.92169, 0.0639159, 272, 8.39499, 0
4.66, 8.29962, 1.92169, 0.0639159, 272, 8.4353, 0
4.68, 8.25681, 1.92169, 0.0639159, 256, 8.54634, 0
4.7, 8.21267, 1.92169, 0.0639159, 256, 8.59123, 0
4.72, 8.16721, 1.92169, 0.0639159, 272, 8.62748, 0
4.74, 8.12042, 1.92169, 0.0639159, 272, 8.62207, 0
4.76, 8.07231, 1.92169, 0.0639159, 272, 8.45961, 0
4.78, 8.02288, 1.92169, 0.0639159, 256, 8.4005, 0
