1.72, 1.10353, 3.978, -2.08153, 1.10165, 0.0838896, 16, 3.97863, 0.0239684, 16, -2.08174, -0.255663, -32, -337.117, 7.68402
1.74, 1.10595, 3.97672, -2.08267, 1.10459, 0.363521, 0, 3.97646, -0.23569, 48, -2.08263, 0.0239684, -32, -337.377, 7.48064
1.76, 1.1084, 3.97544, -2.08383, 1.10715, 0.3036, 16, 3.97544, 0.0239684, 48, -2.0834, -0.135821, -32, -337.639, 7.3579
1.78, 1.11088, 3.97413, -2.08501, 1.10932, 0.143811, -16, 3.9748, 0.0239684, 48, -2.0843, 0.0439422, 0, -337.412, 7.47884
1.8, 1.11338, 3.97281, -2.08619, 1.11188, 0.123837, 32, 3.97352, 0.00399474, 32, -2.0857, -0.015979, -16, -337.155, 7.52575
1.82, 1.11591, 3.97147, -2.08738, 1.11482, 0.403469, 16, 3.97148, -0.0359527, 0, -2.08775, 0.123837, 16, -338.496, 6.95275
1.84, 1.11847, 3.97012, -2.08859, 1.11712, 0.123837, 32, 3.97033, -0.175769, 16, -2.08813, 0.183758, 0, -340.505, 5.65263
1.86, 1.12106, 3.96874, -2.08981, 1.11878, 0.3036, 0, 3.96879, -0.175769, 16, -2.08967, -0.015979, 0, -342.907, 3.86818
1.88, 1.12368, 3.96736, -2.09104, 1.12326, 0.0439422, 0, 3.96739, 0.00399474, 32, -2.09145, 0.143811, 32, -343.918, 3.08077
1.9, 1.12632, 3.96595, -2.09228, 1.12428, 0.123837, 16, 3.96611, -0.195742, 16, -2.09145, 0.0439422, 16, -341.377, 4.10402
1.92, 1.12899, 3.96453, -2.09353, 1.12773, 0.183758, 0, 3.96508, 0.0239684, 32, -2.0935, -0.115847, 0, -339.169, 4.85311
1.94, 1.13169, 3.96309, -2.09479, 1.13093, 0.263653, 0, 3.96317, -0.195742, 0, -2.09388, 0.0239684, 0, -339.941, 4.37999
1.96, 1.13442, 3.96164, -2.09606, 1.13233, 0.283627, 32, 3.96138, 0.00399474, 32, -2.09708, -0.015979, 0, -341.308, 4.17283
1.98, 1.13718, 3.96017, -2.09735, 1.13591, 0.183758, -16, 3.96125, 0.0439422, 32, -2.09721, 0.0439422, 32, -340.448, 5.40821
2, 1.13996, 3.95868, -2.09865, 1.13796, 0.123837, 0, 3.9592, -0.195742, 48, -2.09721, 0.0439422, 16, -338.725, 6.83685
2.02, 1.14277, 3.95718, -2.09995, 1.14141, 0.283627, 16, 3.95716, 0.143811, 32, -2.09951, 0.143811, -32, -338.723, 6.77605
2.04, 1.14561, 3.95566, -2.10127, 1.14345, 0.123837, 16, 3.95639, 0.00399474, 32, -2.10168, -0.255663, 16, -339.791, 5.79475
2.06, 1.14848, 3.95412, -2.1026, 1.14767, 0.0838896, 0, 3.95371, -0.115847, 32, -2.1027, -0.015979, 0, -339.557, 5.47867
2.08, 1.15138, 3.95256, -2.10394, 1.14985, 0.183758, 32, 3.95307, 0.0239684, 16, -2.10424, -0.015979, 16, -338.231, 5.94266
2.1, 1.1543, 3.95099, -2.10529, 1.15279, 0.203732, 16, 3.95153, -0.015979, 48, -2.10462, 0.0239684, 16, -337.847, 6.18445
2.12, 1.15725, 3.9494, -2.10665, 1.15637, 0.283627, 0, 3.94987, 0.163784, 32, -2.10692, 0.0639159, 0, -338.679, 6.0096
2.14, 1.16023, 3.9478, -2.10803, 1.15803, 0.123837, 16, 3.94847, -0.015979, 32, -2.10769, 0.183758, -16, -339.034, 6.17033
2.16, 1.16324, 3.94617, -2.10941, 1.16199, 0.223706, 16, 3.94578, -0.0359527, 32, -2.10884, -0.015979, 0, -338.48, 6.63425
2.18, 1.16627, 3.94453, -2.1108, 1.16365, 0.3036, 32, 3.94527, 0.0239684, 32, -2.11012, 0.143811, 0, -337.97, 6.77457
2.2, 1.16933, 3.94287, -2.11221, 1.16698, 0.143811, 16, 3.9431, -0.275637, 16, -2.11255, 0.163784, -32, -337.762, 6.59723
2.22, 1.17242, 3.9412, -2.11362, 1.17171, 0.243679, 0, 3.94156, 0.00399474, 16, -2.11268, 0.0439422, -16, -337.74, 6.39423
2.24, 1.17554, 3.9395, -2.11505, 1.17273, 0.263653, 16, 3.94003, -0.0759001, 32, -2.11549, 0.0838896, 0, -337.802, 6.37206
2.26, 1.17869, 3.93779, -2.11648, 1.1772, 0.0639159, 16, 3.93811, -0.0359527, 32, -2.11625, -0.135821, -16, -337.802, 6.56046
2.28, 1.18186, 3.93606, -2.11793, 1.18027, 0.223706, 16, 3.93671, -0.015979, 48, -2.11702, 0.00399474, 0, -337.789, 6.8083
2.3, 1.18506, 3.93432, -2.11938, 1.1827, 0.323574, 32, 3.93428, -0.0359527, 0, -2.11856, -0.155795, 0, -337.816, 6.89207
2.32, 1.18829, 3.93255, -2.12085, 1.18717, 0.103863, -16, 3.93274, -0.0359527, 32, -2.12111, -0.015979, 0, -337.832, 6.76736
2.34, 1.19155, 3.93077, -2.12232, 1.18947, 0.383495, 16, 3.93083, -0.255663, 16, -2.1215, 0.0239684, 0, -337.549, 6.72404
2.36, 1.19484, 3.92897, -2.12381, 1.19305, 0.543285, 32, 3.92942, 0.163784, 32, -2.1238, -0.0958738, -32, -337.325, 6.71739
2.38, 1.19815, 3.92715, -2.1253, 1.1974, 0.263653, 0, 3.92827, 0.163784, 16, -2.12444, 0.0239684, -32, -337.595, 6.6022
2.4, 1.20149, 3.92532, -2.12681, 1.19906, 0.0239684, 0, 3.92482, -0.135821, 16, -2.12789, -0.155795, 0, -337.868, 6.65669
2.42, 1.20486, 3.92346, -2.12832, 1.20264, 0.243679, 0, 3.92405, 0.0239684, 32, -2.12827, 0.0439422, -32, -338.106, 6.69291
2.44, 1.20825, 3.92159, -2.12985, 1.2066, 0.0639159, 0, 3.92226, -0.0559264, 16, -2.12865, 0.0239684, -16, -338.568, 6.39971
2.46, 1.21168, 3.9197, -2.13138, 1.21006, 0.0639159, 0, 3.92009, -0.015979, 32, -2.13095, -0.415453, -48, -338.639, 6.22833
2.48, 1.21513, 3.91779, -2.13292, 1.21312, 0.263653, 16, 3.9174, -0.115847, 32, -2.13262, 0.163784, -16, -338.313, 6.29659
2.5, 1.21861, 3.91587, -2.13447, 1.21606, 0.343548, 16, 3.91664, -0.135821, 32, -2.13492, -0.115847, -48, -338.239, 6.29896
2.52, 1.22211, 3.91392, -2.13604, 1.22156, 0.383495, 16, 3.91434, -0.0958738, 48, -2.13594, 0.183758, -16, -337.997, 6.44766
2.54, 1.22565, 3.91196, -2.13761, 1.22309, 0.483364, 0, 3.91267, 0.163784, 16, -2.13671, 0.143811, -80, -337.643, 6.65775
2.56, 1.22921, 3.90998, -2.13919, 1.2268, 0.403469, 16, 3.91037, -0.435427, 48, -2.13978, 0.103863, -32, -337.942, 6.47687
2.58, 1.2328, 3.90798, -2.14078, 1.23051, 0.583232, 0, 3.90769, 0.163784, 32, -2.14003, 0.0239684, -32, -338.421, 6.08288
2.6, 1.23642, 3.90596, -2.14238, 1.23383, 0.183758, 0, 3.90756, 0.0439422, 16, -2.14157, -0.015979, -32, -338.113, 6.03116
2.62, 1.24007, 3.90392, -2.14398, 1.23958, 0.0239684, 16, 3.90513, -0.0559264, 32, -2.14374, -0.255663, -32, -337.353, 6.2801
2.64, 1.24374, 3.90186, -2.1456, 1.24073, 0.323574, 32, 3.90155, -0.0759001, 48, -2.14719, 0.0838896, 0, -337.254, 6.30003
2.66, 1.24744, 3.89978, -2.14722, 1.24508, 0.283627, 32, 3.90079, -0.135821, 32, -2.14668, 0.0639159, 0, -337.681, 6.18802
2.68, 1.25117, 3.89769, -2.14886, 1.24904, 0.383495, 32, 3.89861, -0.0359527, 32, -2.14668, 0.0439422, -48, -337.474, 6.52204
2.7, 1.25492, 3.89558, -2.1505, 1.25224, 0.243679, 16, 3.89567, -0.0958738, 16, -2.15051, 0.0239684, 0, -337.015, 6.90645
2.72, 1.25871, 3.89344, -2.15215, 1.25569, 0.163784, 16, 3.89427, -0.015979, 16, -2.15218, 0.143811, 0, -337.979, 6.29913
2.74, 1.26252, 3.89129, -2.15381, 1.26055, 0.283627, 0, 3.89222, -0.015979, 32, -2.15358, -0.355532, -16, -339.303, 5.38933
2.76, 1.26636, 3.88912, -2.15548, 1.26374, 0.363521, 32, 3.88839, -0.015979, 48, -2.15537, 0.00399474, -16, -338.555, 5.61393
2.78, 1.27022, 3.88693, -2.15715, 1.2686, 0.123837, -16, 3.88775, 0.183758, 0, -2.15665, -0.135821, 0, -336.771, 6.40489
2.8, 1.27412, 3.88472, -2.15884, 1.27167, 0.3036, 16, 3.88532, -0.0958738, 16, -2.1578, -0.195742, 0, -336.54, 6.49154
2.82, 1.27804, 3.88249, -2.16053, 1.27576, 0.0838896, 0, 3.88289, -0.0559264, 16, -2.15946, -0.015979, 0, -337.405, 6.20311
2.84, 1.28199, 3.88024, -2.16223, 1.28036, 0.343548, 32, 3.88072, 0.143811, 32, -2.16189, -0.0559264, -64, -337.136, 6.58079
2.86, 1.28597, 3.87797, -2.16394, 1.28228, 0.323574, 16, 3.87829, -0.0958738, 16, -2.16496, -0.0359527, 0, -335.886, 7.29595
2.88, 1.28997, 3.87568, -2.16565, 1.28739, 0.0439422, 32, 3.87675, 0.163784, 32, -2.16496, 0.0439422, 32, -335.521, 7.32344
2.9, 1.294, 3.87337, -2.16738, 1.29187, 0.343548, 16, 3.87458, -0.255663, 16, -2.167, -0.255663, -32, -336.037, 6.81186
2.92, 1.29806, 3.87105, -2.16911, 1.29557, 0.243679, 32, 3.87151, -0.015979, 48, -2.16879, -0.0359527, 16, -335.896, 6.70284
2.94, 1.30215, 3.8687, -2.17085, 1.2989, 0.383495, 0, 3.87062, 0.00399474, 16, -2.16982, 0.0239684, -48, -335.017, 7.1389
2.96, 1.30626, 3.86633, -2.17259, 1.30401, 0.103863, -16, 3.86627, 0.0639159, 32, -2.17263, -0.015979, 16, -334.716, 7.47065
2.98, 1.31041, 3.86394, -2.17435, 1.30772, 0.0639159, 0, 3.86474, -0.015979, 32, -2.17391, -0.015979, -32, -335.171, 7.47047
3, 1.31457, 3.86153, -2.17611, 1.31079, 0.383495, 16, 3.8618, -0.0559264, 16, -2.17429, -0.115847, 0, -335.223, 7.53561
3.02, 1.31877, 3.85911, -2.17788, 1.31641, 0.0639159, 32, 3.86065, -0.195742, 16, -2.17697, 0.123837, 32, -334.606, 7.73998
3.04, 1.323, 3.85666, -2.17965, 1.3191, 0.403469, 32, 3.85732, 0.103863, 16, -2.18094, -0.0559264, 0, -334.269, 7.72843
3.06, 1.32725, 3.85419, -2.18143, 1.32485, 0.283627, 0, 3.85362, -0.195742, 16, -2.18234, -0.015979, 0, -334.495, 7.49056
3.08, 1.33153, 3.8517, -2.18322, 1.32881, 0.423443, 16, 3.85246, 0.0239684, 32, -2.18183, 0.0639159, -32, -334.532, 7.4569
3.1, 1.33583, 3.84919, -2.18502, 1.33239, 0.383495, 32, 3.85055, -0.0559264, 32, -2.18388, -0.23569, -48, -334.059, 7.77107
3.12, 1.34017, 3.84666, -2.18682, 1.33699, 0.223706, 32, 3.8471, -0.115847, 64, -2.1872, -0.0759001, -16, -333.81, 8.0226
3.14, 1.34453, 3.8441, -2.18863, 1.34108, 0.223706, 16, 3.84492, -0.0559264, 16, -2.18835, -0.175769, 16, -334.325, 7.8526
3.16, 1.34892, 3.84153, -2.19045, 1.34607, 0.323574, 16, 3.84211, -0.0759001, 48, -2.19014, -0.355532, -32, -334.86, 7.52508
3.18, 1.35333, 3.83894, -2.19227, 1.35016, 0.203732, 16, 3.84007, -0.195742, 32, -2.19129, 0.00399474, 0, -334.494, 7.53518
3.2, 1.35777, 3.83632, -2.1941, 1.35438, 0.283627, 32, 3.83751, -0.295611, 32, -2.19334, -0.0359527, -16, -333.749, 7.72917
3.22, 1.36224, 3.83369, -2.19593, 1.35885, 0.3036, 0, 3.83444, 0.143811, 32, -2.19577, -0.23569, 0, -333.689, 7.69463
3.24, 1.36674, 3.83103, -2.19777, 1.36435, 0.323574, 0, 3.83278, -0.215716, 32, -2.19768, 0.00399474, -48, -334.054, 7.57357
3.26, 1.37127, 3.82835, -2.19962, 1.36882, 0.3036, 0, 3.8283, 0.0239684, 16, -2.19909, -0.0359527, -16, -333.916, 7.77157
3.28, 1.37582, 3.82566, -2.20147, 1.37151, 0.143811, -16, 3.82652, -0.015979, 32, -2.20075, -0.395479, 0, -333.424, 8.14671
3.3, 1.3804, 3.82293, -2.20333, 1.37764, 0.143811, 16, 3.82434, -0.0359527, 16, -2.20446, 0.0838896, 0, -333.36, 8.25587
3.32, 1.385, 3.82019, -2.2052, 1.38161, 0.283627, -16, 3.82063, -0.0958738, 0, -2.20484, 0.0239684, 32, -333.603, 8.11323
3.34, 1.38964, 3.81743, -2.20707, 1.38646, 0.3036, 32, 3.81795, -0.335558, 16, -2.20523, -0.135821, 0, -333.486, 8.05808
3.36, 1.3943, 3.81464, -2.20894, 1.39017, 0.183758, 16, 3.81578, -0.015979, 16, -2.20906, 0.0439422, -16, -333.104, 8.12749
3.38, 1.39898, 3.81184, -2.21082, 1.39707, 0.663127, 0, 3.81258, 0.0239684, 32, -2.21085, 0.103863, -32, -333.125, 8.06817
3.4, 1.4037, 3.80901, -2.21271, 1.39937, 0.143811, 0, 3.8099, -0.0759001, 16, -2.2129, 0.0838896, 0, -333.52, 7.91754
3.42, 1.40844, 3.80616, -2.2146, 1.405, 0.143811, 32, 3.80734, -0.0759001, 16, -2.21443, -0.175769, -16, -333.522, 7.97076
3.44, 1.41321, 3.80329, -2.2165, 1.40986, 0.103863, 16, 3.80402, -0.295611, 16, -2.21584, -0.175769, -32, -333.066, 8.16817
3.46, 1.41801, 3.80039, -2.2184, 1.41446, 0.643153, 0, 3.80172, 0.123837, 48, -2.21762, 0.0239684, -48, -332.87, 8.15816
3.48, 1.42283, 3.79747, -2.2203, 1.41919, 0.203732, 16, 3.79814, -0.315585, 48, -2.2189, 0.143811, -16, -333.033, 7.95135
3.5, 1.42768, 3.79454, -2.22221, 1.42417, 0.143811, 32, 3.79558, -0.0759001, 32, -2.22197, -0.0559264, -64, -333.019, 7.8905
3.52, 1.43256, 3.79157, -2.22413, 1.42839, 0.243679, 0, 3.79302, -0.295611, 16, -2.22542, 0.0239684, 16, -332.811, 8.03267
3.54, 1.43746, 3.78859, -2.22605, 1.43427, 0.323574, 0, 3.78906, -0.0559264, 32, -2.22542, 0.0439422, 0, -332.839, 8.14334
