0.02, 2.3246, 2.46005, -0.975698, -0.0563738, 0.00399474, 0, -0.000511327, 0.0838896, 16, -0.000639159, 0.0639159, 16, -0.0607234, 0.0487032
0.04, 2.36314, 2.43075, -0.974048, -0.057013, 0.00399474, 0, -0.000127832, 0.263653, 16, -0.00127832, -0.335558, -16, 0.0027189, -0.0188565
0.06, 2.39857, 2.3984, -0.973498, -0.0540728, 0.802943, 48, 0.00741424, 0.62318, 16, -0.0111214, -0.655138, 32, 0.133194, 0.0127894
0.08, 2.43091, 2.36296, -0.974053, -0.0361764, 0.483364, 48, 0.0172573, 0.762996, 16, -0.0221149, -1.07459, -16, 0.156452, 0.0708731
0.1, 2.46019, 2.32441, -0.975709, -0.0230097, 0.862864, 64, 0.0309353, 1.0626, 16, -0.0386052, -1.09456, 16, 0.000239948, 0.129626
0.12, 2.48647, 2.28273, -0.978461, -0.00472977, 1.1425, 64, 0.0507492, 1.04263, 48, -0.0556068, -1.35422, 48, -0.0620396, 0.158758
0.14, 2.50979, 2.23793, -0.982298, 0.0166181, 0.922785, 96, 0.0723528, 1.28231, 32, -0.0791278, -1.19443, 16, 0.373604, 0.0125657
0.16, 2.53022, 2.19002, -0.987204, 0.0439741, 1.20242, 80, 0.100731, 1.28231, 32, -0.104183, -1.2943, 0, 0.960696, -0.375808
0.18, 2.54784, 2.13902, -0.993162, 0.0749094, 1.64184, 64, 0.130388, 1.8216, 32, -0.134223, -1.23438, -16, 1.02669, -0.742478
0.2, 2.56272, 2.08497, -1.00015, 0.10904, 1.78165, 64, 0.165542, 1.56194, 48, -0.172189, -1.49403, 32, 1.07506, -1.03428
0.22, 2.57495, 2.02791, -1.00813, 0.148668, 2.12121, 80, 0.204914, 1.84158, 48, -0.209388, -2.17314, 0, 1.56922, -1.23627
0.24, 2.58463, 1.96792, -1.01708, 0.190981, 2.40084, 96, 0.248377, 2.40084, 32, -0.252723, -2.07327, 0, 2.12108, -1.1945
0.26, 2.59186, 1.90507, -1.02697, 0.236744, 2.50071, 80, 0.29299, 2.84026, 64, -0.300405, -2.55264, 16, 2.28334, -1.13227
0.28, 2.59675, 1.83943, -1.03774, 0.288133, 3.23974, 112, 0.345401, 2.34092, 64, -0.352432, -2.79232, 16, 2.39593, -1.3937
0.3, 2.5994, 1.77113, -1.04937, 0.342461, 2.84026, 96, 0.40088, 3.29966, 80, -0.406505, -3.1119, 16, 3.05274, -1.75723
0.32, 2.59994, 1.70026, -1.06178, 0.399985, 2.74039, 96, 0.457765, 3.21976, 64, -0.464541, -3.43148, 16, 3.68196, -2.04887
0.34, 2.59848, 1.62694, -1.07494, 0.463646, 3.39952, 112, 0.52232, 3.09992, 80, -0.529351, -3.35159, 32, 3.86115, -2.24915
0.36, 2.59515, 1.55133, -1.08878, 0.52999, 3.51937, 112, 0.588921, 3.799, 96, -0.593395, -3.5713, 48, 4.05333, -2.34034
0.38, 2.59007, 1.47356, -1.10324, 0.600426, 3.55931, 144, 0.657439, 3.95879, 112, -0.654754, -2.95211, 0, 4.53547, -2.72795
0.4, 2.58336, 1.39379, -1.11826, 0.67444, 3.97876, 128, 0.732348, 3.53934, 96, -0.713301, -2.61256, 32, 5.11849, -3.20203
0.42, 2.57515, 1.31218, -1.13375, 0.756125, 4.37824, 144, 0.805851, 3.19979, 144, -0.772743, -2.75238, 32, 5.58414, -3.41243
0.44, 2.56556, 1.22892, -1.14965, 0.835125, 4.15853, 192, 0.872579, 3.02002, 128, -0.823109, -2.65251, 48, 5.82344, -3.5706
0.46, 2.55474, 1.14418, -1.16587, 0.925374, 4.31832, 176, 0.936367, 3.13987, 144, -0.874497, -2.65251, 16, 6.1242, -3.90033
0.48, 2.54279, 1.05816, -1.18233, 1.01434, 5.19716, 192, 0.994787, 2.64052, 128, -0.922178, -2.3529, 16, 6.63727, -4.38637
0.5, 2.52985, 0.97105, -1.19894, 1.10881, 4.69782, 224, 1.04681, 2.70045, 176, -0.965897, -2.19311, 32, 7.11045, -4.70829
0.52, 2.51604, 0.883059, -1.2156, 1.20686, 4.73776, 224, 1.09782, 2.30097, 176, -1.00846, -1.93345, 16, 7.44544, -4.7635
0.54, 2.50148, 0.794392, -1.23222, 1.30938, 4.77771, 224, 1.14512, 1.72173, 176, -1.0495, -1.61388, 64, 7.57411, -4.83777
0.56, 2.48629, 0.70526, -1.24869, 1.40308, 4.43816, 224, 1.19024, 1.80163, 176, -1.08683, -2.04531, 80, 7.90453, -4.95821
