0,0,0,1,
0,0,0,1,
-0.0595038,-0.0330281,0.00993336,1,
-0.0595038,-0.0330281,0.00993336,1,
-0.0595038,-0.0330281,0.00993336,1,
-0.0595038,-0.0330281,0.00993336,1,
-0.0595038,-0.0330281,0.00993336,1,
-0.0595038,-0.0330281,0.00993336,1,
-0.0595038,-0.0330281,0.00993336,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
0.0363875,-0.00567918,0.0124718,1,
-0.00883996,-0.00116241,-0.860372,1,
-0.00883996,-0.00116241,-0.860372,1,
-0.00883996,-0.00116241,-0.860372,1,
-0.00883996,-0.00116241,-0.860372,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0254486,-0.00332444,-0.998453,1,
-0.0249059,-0.00321694,-0.996231,1,
-0.0249059,-0.00321694,-0.996231,1,
-0.0249059,-0.00321694,-0.996231,1,
-0.0249059,-0.00321694,-0.996231,1,
-0.025958,-0.00372372,-0.998634,1,
-0.025958,-0.00372372,-0.998634,1,
-0.0255109,-0.00350928,-0.997616,1,
-0.0257108,-0.00360491,-0.998043,1,
-0.0253431,-0.00343067,-0.997236,1,
-0.0252858,-0.00340332,-0.997118,1,
-0.0257014,-0.00358863,-0.997868,1,
-0.0257014,-0.00358863,-0.997868,1,
-0.0257014,-0.00358863,-0.997868,1,
-0.0257014,-0.00358863,-0.997868,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0253131,-0.00341998,-0.9971,1,
-0.0251511,-0.00289853,-0.995018,1,
-0.0251511,-0.00289853,-0.995018,1,
-0.0251511,-0.00290129,-0.995039,1,
-0.0251511,-0.00290129,-0.995039,1,
-0.0251511,-0.00290129,-0.995039,1,
-0.0251511,-0.00290129,-0.995039,1,
-0.0251511,-0.00290129,-0.995039,1,
-0.0251511,-0.00290129,-0.995039,1,
-0.0251661,-0.00289684,-0.994987,1,
-0.0251661,-0.00289684,-0.994987,1,
-0.0251661,-0.00289684,-0.994987,1,
-0.0251661,-0.00289684,-0.994987,1,
-0.0251661,-0.00289684,-0.994987,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0253704,-0.00290483,-0.994632,1,
-0.0250919,-0.00288185,-0.995021,1,
-0.0250919,-0.00288185,-0.995021,1,
-0.0253134,-0.00293037,-0.994723,1,
-0.025167,-0.00290379,-0.994922,1,
-0.025167,-0.00290379,-0.994922,1,
-0.025167,-0.00290379,-0.994922,1,
-0.0250327,-0.00287929,-0.995091,1,
-0.0250327,-0.00287929,-0.995091,1,
-0.0250327,-0.00287929,-0.995091,1,
-0.0248547,-0.00284432,-0.995307,1,
-0.0248547,-0.00284432,-0.995307,1,
-0.0248547,-0.00284432,-0.995307,1,
-0.0247548,-0.00282218,-0.995431,1,
-0.0247548,-0.00282218,-0.995431,1,
-0.0245888,-0.00278798,-0.99564,1,
-0.0245888,-0.00278798,-0.99564,1,
