0,0,1,
0,0,1,
0.0484876,-0.0497288,1,
0.0484876,-0.0497288,1,
0.0552395,-0.0495594,1,
0.0585208,-0.0428536,1,
0.0906351,0.160117,1,
-0.0251377,-1.39655,1,
-0.0251377,-1.39655,1,
-0.0274656,-1.40872,1,
-0.0274656,-1.40872,1,
-0.0274656,-1.40872,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0294074,-1.42724,1,
-0.0183671,-1.28094,1,
-0.0183671,-1.28094,1,
-0.0158754,-1.25193,1,
-0.0158754,-1.25193,1,
-0.0158754,-1.25193,1,
-0.0158754,-1.25193,1,
-0.0158754,-1.25193,1,
-0.0158754,-1.25193,1,
-0.0158754,-1.25193,1,
-0.0158754,-1.25193,1,
-0.00432011,-1.15243,1,
-0.00432011,-1.15243,1,
-0.00432011,-1.15243,1,
0.00281513,-1.09563,1,
0.00281513,-1.09563,1,
0.00597143,-1.07263,1,
0.00821033,-1.05679,1,
0.00821033,-1.05679,1,
0.00821033,-1.05679,1,
0.00821033,-1.05679,1,
0.00821033,-1.05679,1,
0.00821033,-1.05679,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.00832051,-1.05623,1,
0.0128123,-1.03813,1,
0.0119762,-1.04117,1,
0.0119762,-1.04117,1,
0.0119762,-1.04117,1,
0.0119762,-1.04117,1,
0.0148808,-1.02955,1,
0.0148808,-1.02955,1,
0.0148808,-1.02955,1,
0.0148808,-1.02955,1,
0.0148808,-1.02955,1,
0.0148808,-1.02955,1,
0.0148808,-1.02955,1,
0.0163514,-1.0244,1,
0.0163514,-1.0244,1,
0.0163514,-1.0244,1,
0.0163514,-1.0244,1,
0.0173392,-1.02115,1,
0.0173392,-1.02115,1,
0.0173392,-1.02115,1,
0.0179779,-1.01898,1,
0.0179779,-1.01898,1,
0.0184781,-1.01731,1,
0.0188253,-1.01618,1,
0.0191729,-1.01506,1,
0.0191729,-1.01506,1,
0.0191729,-1.01506,1,
0.0191729,-1.01506,1,
0.0191729,-1.01506,1,
0.0195603,-1.0139,1,
0.0195603,-1.0139,1,
0.0197087,-1.01348,1,
0.020054,-1.01247,1,
0.0205239,-1.01101,1,
0.0205239,-1.01101,1,
0.0206253,-1.01071,1,
0.0208307,-1.01012,1,
0.0208307,-1.01012,1,
0.0209626,-1.00971,1,
0.0210907,-1.00931,1,
0.0213112,-1.0086,1,
0.0214161,-1.00826,1,
0.0214161,-1.00826,1,
0.0214257,-1.00823,1,
0.0214257,-1.00823,1,
0.0214257,-1.00823,1,
0.0214257,-1.00823,1,
0.0214257,-1.00823,1,
0.0214518,-1.00818,1,
0.0214518,-1.00818,1,
0.0214518,-1.00818,1,
0.0214518,-1.00818,1,
0.0215535,-1.00797,1,
0.0217123,-1.00765,1,
0.0217123,-1.00765,1,
0.0218531,-1.00738,1,
0.0218531,-1.00738,1,
0.0218531,-1.00738,1,
0.0218531,-1.00738,1,
0.0218531,-1.00738,1,
0.0218531,-1.00738,1,
0.0218531,-1.00738,1,
0.0218531,-1.00738,1,
0.0219951,-1.00705,1,
0.0219951,-1.00705,1,
0.0220974,-1.00679,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0222324,-1.00646,1,
0.0223747,-1.00615,1,
0.0223747,-1.00615,1,
0.02238,-1.00613,1,
0.02238,-1.00613,1,
0.02238,-1.00613,1,
0.02238,-1.00613,1,
0.02238,-1.00613,1,
0.0223993,-1.00604,1,
0.0223993,-1.00604,1,
0.0223993,-1.00604,1,
0.0223993,-1.00604,1,
