0.02,14.97,0.133912,18.0865,16,0
0.04,14.95,0.468901,16.467,0,0
0.06,14.97,0.785232,14.6531,0,0
0.08,14.98,1.09991,15.4305,16,0
0.1,15.02,1.39468,14.394,0,0
0.12,15,1.67909,13.811,0,0
0.14,15.04,1.97303,16.1431,16,0
0.16,14.97,2.28273,15.9487,0,0
0.18,14.97,2.58662,15.6896,0,0
0.2,15.03,2.88264,15.3009,32,0
0.22,15.04,3.17575,15.3657,16,0
0.24,15.02,3.47219,13.811,32,0
0.26,14.98,3.76945,15.6248,48,0
0.28,15.01,4.07417,16.2079,0,0
0.3,14.96,4.36687,14.7827,-32,0
0.32,14.97,4.67201,14.0053,0,0
0.34,15.04,4.97258,14.8475,16,0
0.36,14.98,5.26238,15.1714,16,0
0.38,14.96,5.57581,14.1997,32,0
0.4,15.04,5.87846,15.5601,0,0
0.42,14.99,6.17738,15.5601,16,0
0.44,15.02,6.4792,14.8475,16,0
0.46,15.03,6.7719,16.2726,16,0
0.48,14.99,7.06792,12.9041,32,0
0.5,15,7.36767,15.1066,32,0
0.52,14.95,7.65,14.1349,32,0
0.54,14.98,7.9398,14.0053,0,0
0.56,15.01,8.21923,13.4223,16,0
0.58,14.96,8.50572,14.1997,16,0
0.6,14.95,8.80381,13.7462,32,0
0.62,15.01,9.08738,14.1997,16,0
0.64,14.98,9.37801,14.7827,48,0
0.66,14.97,9.66076,15.4953,32,0
0.68,14.95,9.946,14.3292,32,0
0.7,15.01,10.2462,14.6531,16,0
0.72,14.96,10.5335,14.7179,48,0
0.74,15,10.8125,13.9406,48,0
0.76,15,11.0981,15.4953,16,0
0.78,14.99,11.3921,14.9123,48,0
0.8,15.02,11.6802,13.9406,80,0
0.82,15.01,11.9758,14.977,48,0
0.84,15,12.2677,13.8758,80,0
0.86,15.01,12.5446,13.9406,48,0
0.88,15.04,12.834,14.0053,48,0
0.9,14.98,13.113,14.8475,32,0
0.92,15.02,13.4132,14.5884,64,0
0.94,14.99,13.6906,14.3292,64,0
0.96,15,13.975,13.9406,80,0
0.98,14.97,14.2681,15.0418,80,0
1,15,14.5542,14.394,80,0
1.02,14.99,14.8489,12.9689,80,0
1.04,15.02,15.1321,14.0053,80,0
1.06,14.99,15.4057,12.9689,80,0
1.08,14.99,15.6885,14.0701,64,0
1.1,14.98,15.9795,16.4022,80,0
1.12,14.95,16.2838,14.7827,80,0
1.14,15.02,16.5852,15.2362,64,0
1.16,15.03,16.8647,13.4223,96,0
1.18,15.01,17.1507,12.645,144,0
1.2,15.03,17.4414,15.2362,64,0
1.22,15.03,17.7208,13.3576,80,0
1.24,14.99,17.9982,14.0053,96,0
1.26,14.98,18.2643,13.6814,128,0
1.28,14.96,18.5786,17.2443,112,0
1.3,14.99,18.8804,13.0984,96,0
1.32,15.04,19.1536,13.811,80,0
1.34,14.97,19.4484,15.4953,112,0
1.36,14.95,19.756,15.5601,112,0
1.38,15.01,20.0471,14.5236,112,0
1.4,15.03,20.336,15.6248,80,0
1.42,15.04,20.6557,12.9041,96,0
1.44,14.97,20.9314,15.0418,128,0
1.46,15.01,21.2108,14.1349,112,0
1.48,15.01,21.4525,9.98901,144,0
1.5,14.99,21.693,14.977,96,0
1.52,15.04,21.9521,12.645,144,0
1.54,15,22.1681,11.7381,64,0
1.56,14.95,22.4007,10.4425,112,0
1.58,14.99,22.6233,11.0903,112,0
1.6,15.03,22.8459,10.2481,128,0
1.62,15.02,23.0056,8.36952,128,0
1.64,14.96,23.2236,11.6733,128,0
1.66,15.02,23.4546,12.1915,80,0
1.68,14.97,23.7311,13.8758,80,0
