4.44828
4.67474
4.89533
5.10946
5.31659
5.51622
5.7079
5.89119
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
5.98984
5.94859
5.90883
5.87041
5.83311
5.79674
5.76103
5.72576
5.69063
5.65538
5.61971
5.58331
5.5459
5.50715
5.46677
5.42447
5.37994
5.33291
5.28311
5.23028
5.17419
5.11462
5.05139
4.98431
4.91325
4.8381
4.75876
4.67519
4.58736
4.49529
4.39902
4.29862
4.19421
4.08593
3.97398
3.85855
3.7399
3.61829
3.49405
3.3675
3.239
3.10895
2.97775
2.84583
2.71364
2.58164
2.45032
2.32015
2.19162
2.06525
1.94152
1.82094
1.70398
1.59115
1.4829
1.3797
1.28198
1.19017
1.10466
1.02582
0.954004
0.889517
0.832641
0.783623
0.742671
0.709959
0.685618
0.669741
0.662379
0.663542
0.673196
0.691268
0.717639
0.752151
0.794604
0.844759
0.902337
0.967021
1.03846
1.11627
1.20003
1.28929
1.38359
1.48242
1.58526
1.69158
1.80081
1.9124
2.02577
2.14035
2.25553
2.37076
2.48544
2.59901
2.71091
2.82061
2.92756
3.03128
3.13127
3.22709
3.31832
3.40455
3.48543
3.56064
3.6299
3.69296
3.74961
3.79971
3.84313
3.87979
3.90968
3.9328
3.94922
3.95903
3.96239
3.95948
3.95054
3.93583
3.91565
3.89035
3.86031
3.82592
3.78763
3.74588
3.70117
3.654
3.60488
3.55433
3.50292
3.45117
3.39964
3.34888
3.29942
3.25182
3.20658
3.16422
3.12524
3.0901
3.05924
3.0331
3.01206
2.99648
2.98667
2.98294
2.98552
2.99462
3.01041
3.03301
3.0625
3.09892
3.14224
3.19243
3.24937
3.31293
3.38291
3.45909
3.54119
3.6289
3.72188
3.81973
3.92204
4.02836
4.13821
4.25109
4.36645
4.48377
4.60246
4.72196
4.84167
4.96101
5.07936
5.19614
5.31074
5.42259
5.5311
5.63571
5.73588
5.83108
5.92081
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
5.93389
5.84237
5.74461
5.64103
5.53211
5.41833
5.30017
5.17817
5.05285
4.92473
4.79437
4.6623
4.52907
4.39521
4.26126
4.12773
3.99513
3.86395
3.73466
3.60771
3.48353
3.36252
3.24505
3.13146
3.02207
2.91714
2.81693
2.72165
2.63146
2.54651
2.46689
2.39267
2.32388
2.26052
2.20253
2.14986
2.10239
2.05998
2.02246
1.98965
1.96133
1.93725
1.91715
1.90074
1.88774
