2.26, 3.70725, -5.51275, 9.03, 2.91705, -5.81721, 0, 8.56, 358.75
2.28, 3.44924, -5.11076, 8.37, 2.85901, -5.16941, 0, 8.42, 358.77
2.3, 3.20495, -5.21505, 8.23, 2.70312, -5.03985, 0, 7.91, 358.85
2.32, 2.97542, -4.93458, 7.72, 2.65876, -4.71595, 16, 7.66, 358.8
2.34, 2.76164, -4.89836, 7.47, 2.55511, -3.9386, -16, 7.44, 359.26
2.36, 2.56455, -4.87545, 7.25, 2.42535, -3.6147, 0, 6.69, 359.36
2.38, 2.38501, -4.30499, 6.5, 2.36606, -4.32728, 16, 6.71, 359.57
2.4, 2.22379, -4.48621, 6.52, 2.24127, -3.9386, 0, 6.39, 359.7
2.42, 2.0816, -4.3084, 6.2, 2.19981, -3.54992, 16, 6.18, 359.8
2.44, 1.95906, -4.22094, 5.99, 2.06341, -4.13294, 0, 6.13, 359.58
2.46, 1.85668, -4.27332, 5.94, 2.02071, -6.01155, 0, 5.85, 359.43
2.48, 1.7749, -4.0751, 5.66, 1.88721, -4.13294, 16, 5.6, 357.61
2.5, 1.71404, -3.88596, 5.41, 1.8557, -3.2908, 0, 5.37, 357.44
2.52, 1.67435, -3.69565, 5.18, 1.73671, -2.70779, -16, 5, 356.42
2.54, 1.65595, -3.34405, 4.81, 1.70645, -4.13294, 16, 4.81, 356.14
2.56, 1.65885, -3.15115, 4.62, 1.64136, -2.51345, -16, 4.67, 356.34
2.58, 1.68299, -2.98701, 4.48, 1.53108, -2.96691, 16, 4.21, 357.47
2.6, 1.72817, -2.48183, 4.02, 1.50454, -3.03168, 16, 4.25, 358.05
2.62, 1.7941, -2.4559, 4.06, 1.46392, -1.99521, 0, 4.43, 359.2
2.64, 1.88038, -2.54962, 4.24, 1.38514, -3.03168, 16, 3.78, 359.45
2.66, 1.98651, -1.79349, 3.59, 1.35654, -2.25433, 0, 3.94, 0.05
2.68, 2.1119, -1.8281, 3.75, 1.28813, -1.99521, -16, 3.5, 358.95
2.7, 2.25584, -1.24416, 3.31, 1.27652, -1.02352, -16, 3.54, 359.67
2.72, 2.41755, -1.12245, 3.35, 1.23672, -1.15308, 16, 3.21, 357.85
2.74, 2.59615, -0.613848, 3.02, 1.22926, -0.310942, -32, 3.13, 357.93
2.76, 2.79067, -0.339327, 2.94, 1.22511, -0.57006, 0, 3.37, 358.87
2.78, 3.00007, -0.369926, 3.18, 1.20977, -0.0518237, 0, 3.06, 358.79
2.8, 3.22324, 0.163237, 2.87, 1.20936, 0.0777355, 16, 3.2, 359.39
2.82, 3.45898, 0.258976, 3.01, 1.21019, 0.207295, 0, 3.04, 358.91
2.84, 3.70605, 0.666047, 2.85, 1.21641, 0.336854, 0, 2.92, 358.68
2.86, 3.96315, 1.04315, 2.73, 1.21765, 0.855091, 0, 2.83, 358.66
2.88, 4.22894, 1.39894, 2.64, 1.25869, 2.28024, 16, 2.65, 357.15
2.9, 4.50203, 1.85203, 2.46, 1.27113, 1.11421, 16, 2.61, 357.16
2.92, 4.78101, 2.17101, 2.42, 1.31922, 0.790311, 32, 2.64, 357.57
2.94, 5.06444, 2.42444, 2.45, 1.32917, 1.37333, 0, 2.64, 357.42
2.96, 5.35086, 2.71086, 2.45, 1.38141, 1.50289, 32, 2.57, 356.72
2.98, 5.63883, 3.06883, 2.38, 1.46433, 3.51105, 16, 2.56, 356.29
3, 5.92689, 3.36689, 2.37, 1.49045, 2.79848, -32, 2.68, 357.38
3.02, 6.2136, 3.5336, 2.49, 1.59575, 4.15885, 0, 2.9, 357.7
3.04, 6.49752, 3.59752, 2.71, 1.6256, 3.96451, 0, 2.84, 357.19
3.06, 6.77728, 3.93728, 2.65, 1.72262, 2.79848, 32, 3.34, 359.43
3.08, 7.05151, 3.71151, 3.15, 1.75413, 4.09407, 0, 3.34, 359.27
3.1, 7.31891, 3.97891, 3.15, 1.8727, 5.00098, 16, 3.47, 0.58
3.12, 7.5782, 4.1082, 3.28, 1.90877, 3.12238, 32, 3.54, 0.64
3.14, 7.82818, 4.28818, 3.35, 2.03812, 5.584, 16, 3.65, 357.98
3.16, 8.06774, 4.41774, 3.46, 2.0688, 3.31671, 16, 3.74, 358.29
3.18, 8.29579, 4.55579, 3.55, 2.18447, 3.25194, 16, 3.97, 357.53
3.2, 8.51137, 4.54137, 3.78, 2.22634, 3.70539, 48, 4.08, 358.41
3.22, 8.71358, 4.63358, 3.89, 2.36648, 4.54753, 0, 4.37, 358.98
3.24, 8.90161, 4.53161, 4.18, 2.40959, 3.12238, 0, 4.36, 358.39
3.26, 9.07475, 4.71475, 4.17, 2.53107, 5.45444, 0, 5, 358.04
3.28, 9.23239, 4.23239, 4.81, 2.56921, 3.83495, 32, 5.07, 357.5
3.3, 9.37403, 4.30403, 4.88, 2.69939, 4.35319, -16, 5.08, 356.53
3.32, 9.49927, 4.41927, 4.89, 2.72841, 4.22363, 16, 5.29, 356.78
3.34, 9.60782, 4.31782, 5.1, 2.84657, 4.54753, 16, 5.21, 357.01
3.36, 9.69948, 4.48948, 5.02, 2.88927, 3.77017, 0, 5.42, 356.9
3.38, 9.7742, 4.3542, 5.23, 2.94441, 3.0576, 0, 5.98, 357.91
3.4, 9.832, 3.852, 5.79, 3.08579, 5.38966, 32, 6.58, 0.31
3.42, 9.87304, 3.29304, 6.39, 3.11149, 4.35319, 32, 6.62, 0.29
3.44, 9.89758, 3.27758, 6.43, 3.21058, 3.18716, 16, 6.71, 0.41
3.46, 9.90598, 3.19598, 6.52, 3.23172, 3.89973, 0, 7.06, 0.75
3.48, 9.89871, 2.83871, 6.87, 3.30386, 2.7337, 32, 7.25, 1.26
3.5, 9.87635, 2.62635, 7.06, 3.32625, 1.95634, 16, 7.22, 1.17
3.52, 9.83957, 2.61957, 7.03, 3.36895, 1.43811, 16, 7.76, 0.77
3.54, 9.78913, 2.02913, 7.57, 3.40336, 0.207295, 32, 7.71, 1.05
3.56, 9.72588, 2.01588, 7.52, 3.40585, 1.63245, 32, 7.72, 1.1
3.58, 9.65077, 1.93077, 7.53, 3.48131, 1.95634, 32, 8.11, 359.81
3.6, 9.5648, 1.4548, 7.92, 3.49126, 1.30855, 0, 7.77, 359.95
3.62, 9.46906, 1.69906, 7.58, 3.55345, 3.0576, 32, 8.47, 359.3
3.64, 9.36471, 0.894707, 8.28, 3.56505, 1.69723, 16, 8.44, 359.59
3.66, 9.25293, 0.812933, 8.25, 3.57915, 0.401633, 32, 7.83, 358.82
3.68, 9.13499, 1.305, 7.64, 3.58122, 0.98465, 32, 8.23, 358.65
3.7, 9.01219, 0.782188, 8.04, 3.58827, 0.336854, 16, 8.07, 358.49
3.72, 8.88584, 0.815838, 7.88, 3.59117, 0.466413, 16, 7.98, 358.41
3.74, 8.75729, 0.777294, 7.79, 3.60237, 2.02112, 32, 8.41, 358.48
3.76, 8.62792, 0.217925, 8.22, 3.61315, 0.401633, 16, 8.09, 358.28
3.78, 8.4991, 0.4091, 7.9, 3.61398, 0.336854, 48, 8, 358.18
3.8, 8.37219, 0.372192, 7.81, 3.64009, 0.855091, 32, 8.61, 358.58
3.82, 8.24856, -0.361442, 8.42, 3.64175, 0.0777355, 48, 8.41, 358.94
3.84, 8.12954, -0.280461, 8.22, 3.64341, 0.207295, 48, 8.92, 358.91
3.86, 8.01645, -0.903555, 8.73, 3.643, 0.207295, 32, 9.13, 358.97
3.88, 7.91055, -1.21945, 8.94, 3.64258, 0.142515, 32, 8.83, 0.52
3.9, 7.81309, -1.01691, 8.64, 3.64175, -0.375722, 16, 9.07, 0.63
3.92, 7.72524, -1.34476, 8.88, 3.62807, -1.15308, 16, 9.46, 1.56
3.94, 7.64811, -1.81189, 9.27, 3.61937, -1.93043, 16, 9.38, 1.71
3.96, 7.58276, -1.79724, 9.19, 3.55593, -1.4122, 0, 10.05, 2.32
3.98, 7.53015, -2.51985, 9.86, 3.54515, -2.31911, 16, 9.95, 2.39
4, 7.49119, -2.45881, 9.76, 3.46058, -2.51345, 16, 9.68, 2.15
4.02, 7.46669, -2.21331, 9.49, 3.43653, -2.90213, 16, 9.75, 2.03
4.04, 7.45735, -2.29265, 9.56, 3.36854, -2.05999, 0, 9.18, 2.39
4.06, 7.4638, -1.7162, 8.99, 3.3503, -1.34742, 32, 9.13, 2.17
4.08, 7.48655, -1.64345, 8.94, 3.30055, -1.86565, 16, 9.26, 1.67
4.1, 7.52603, -1.73397, 9.07, 3.28521, -1.73609, 16, 9.02, 1.73
4.12, 7.58253, -1.43747, 8.83, 3.24582, -1.4122, 0, 9.08, 1.6
4.14, 7.65625, -1.42375, 8.89, 3.23255, -1.93043, 0, 9.01, 1.47
4.16, 7.74729, -1.26271, 8.82, 3.18073, -1.99521, 16, 8.54, 1.71
4.18, 7.85561, -0.684394, 8.35, 3.16871, -0.63484, -16, 8.67, 2.06
4.2, 7.98107, -0.688932, 8.48, 3.14051, -0.63484, 0, 8.12, 1.27
4.22, 8.12343, 0.00342636, 7.93, 3.13471, 0.660752, 0, 8.03, 1.13
4.24, 8.28232, 0.252318, 7.84, 3.13471, 0.142515, 0, 8.35, 0.88
4.26, 8.45727, 0.107273, 8.16, 3.13471, 0.207295, 0, 8.17, 0.96
4.28, 8.64772, 0.477718, 7.98, 3.13512, 0.207295, 16, 7.99, 359.97
4.3, 8.85297, 0.862971, 7.8, 3.13512, 0.207295, -16, 8.01, 359.86
4.32, 9.07225, 1.06225, 7.82, 3.13886, 0.91987, 0, 7.43, 359.23
4.34, 9.3047, 1.8747, 7.24, 3.14549, 1.30855, 16, 7.52, 359.14
4.36, 9.54933, 2.02933, 7.33, 3.16539, 2.02112, 16, 7.69, 358.95
4.38, 9.80511, 2.11511, 7.5, 3.21556, 2.0859, 16, 7.21, 358.71
4.4, 10.0709, 2.86091, 7.02, 3.23587, 2.21546, 16, 7.33, 358.58
4.42, 10.3455, 3.01553, 7.14, 3.31381, 2.66892, 64, 7.28, 359.08
4.44, 10.6277, 3.34771, 7.09, 3.34491, 3.83495, 16, 7.25, 359.26
4.46, 10.9161, 3.66613, 7.06, 3.44938, 4.02929, 0, 7.78, 359.23
4.48, 11.2094, 3.42942, 7.59, 3.48545, 5.13054, 0, 7.68, 359.28
4.5, 11.5062, 3.82615, 7.49, 3.5949, 2.92804, 32, 7.91, 0.36
4.52, 11.8049, 3.8949, 7.72, 3.61107, 1.50289, 16, 8.06, 0.21
4.54, 12.1042, 4.04418, 7.87, 3.72218, 3.70539, 0, 8.28, 359.87
4.56, 12.4025, 4.12252, 8.09, 3.7595, 4.48275, 16, 8.23, 359.95
4.58, 12.6984, 4.4684, 8.04, 3.82998, 5.19532, 16, 8.19, 359.48
4.6, 12.9903, 4.80034, 8, 4.00784, 3.89973, 16, 8.45, 359.53
4.62, 13.2769, 4.82685, 8.26, 4.03437, 3.96451, 16, 8.4, 359.57
4.64, 13.5565, 5.15647, 8.21, 4.10443, 5.38966, 32, 8.6, 359.78
4.66, 13.8277, 5.22774, 8.41, 4.2483, 5.9079, 32, 8.85, 359.26
4.68, 14.0893, 5.23928, 8.66, 4.29805, 5.64878, 16, 8.66, 359.34
4.7, 14.3397, 5.6797, 8.47, 4.47218, 5.77834, 64, 9.56, 359.01
4.72, 14.5777, 5.0177, 9.37, 4.51778, 5.64878, 48, 9.52, 359.03
4.74, 14.802, 5.28203, 9.33, 4.61935, 4.9362, 48, 9.42, 359.54
4.76, 15.0115, 5.5915, 9.23, 4.77441, 5.00098, 32, 10.32, 359.88
4.78, 15.205, 4.88499, 10.13, 4.82043, 4.67709, 48, 10.35, 359.9
4.8, 15.3815, 5.03147, 10.16, 4.91288, 5.84312, 32, 10.47, 0
4.82, 15.54, 5.06997, 10.28, 5.07748, 5.06576, 48, 11.19, 0.38
4.84, 15.6797, 4.48965, 11, 5.10318, 5.45444, 16, 11.27, 0.21
4.86, 15.7997, 4.52973, 11.08, 5.24041, 4.28841, 32, 12.07, 0.88
4.88, 15.8995, 3.82953, 11.88, 5.25658, 2.86326, 16, 12.14, 0.74
4.9, 15.9785, 3.83851, 11.95, 5.36313, 2.34502, 48, 12.27, 0.59
4.92, 16.0362, 3.76618, 12.08, 5.38676, 3.0576, 48, 12.53, 0.44
4.94, 16.0722, 3.5422, 12.34, 5.45019, 2.99282, 16, 13.04, 0.95
4.96, 16.0863, 3.04631, 12.85, 5.55135, 1.50289, 64, 12.86, 0.19
4.98, 16.0784, 3.2184, 12.67, 5.56379, 2.53936, 64, 13.02, 359.85
5, 16.0484, 3.02842, 12.83, 5.60939, 2.60414, 48, 13.51, 0.07
5.02, 15.9965, 2.48647, 13.32, 5.68568, 2.66892, 80, 13.44, 359.84
5.04, 15.9227, 2.48273, 13.25, 5.70682, 2.34502, 32, 13.5, 359.49
5.06, 15.8275, 2.32751, 13.31, 5.71968, 1.56767, 32, 13.84, 0.44
5.08, 15.7112, 1.87121, 13.65, 5.75616, 1.762, 32, 13.92, 0.62
5.1, 15.5743, 1.65435, 13.73, 5.76735, 2.15068, 32, 13.96, 0.64
5.12, 15.4175, 1.45752, 13.77, 5.80052, 2.34502, 48, 13.96, 1.89
5.14, 15.2414, 1.28143, 13.77, 5.81627, 2.34502, 64, 14.08, 1.53
5.16, 15.0469, 0.966875, 13.89, 5.85069, 2.02112, 32, 14.28, 1.13
5.18, 14.8347, 0.554721, 14.09, 5.871, 0.0129559, 32, 14.55, 2.03
5.2, 14.6059, 0.0559244, 14.36, 5.87183, -0.181383, 32, 14.7, 2.17
5.22, 14.3615, -0.338486, 14.51, 5.87307, -0.310942, 80, 14.64, 2.62
5.24, 14.1026, -0.537419, 14.45, 5.87266, 0.207295, 48, 14.74, 2.53
5.26, 13.8303, -0.90972, 14.55, 5.87266, 0.207295, 32, 14.8, 2.77
5.28, 13.5458, -1.25418, 14.61, 5.87266, 0.207295, 64, 14.8, 2.73
5.3, 13.2504, -1.54956, 14.61, 5.87224, 0.142515, 32, 14.99, 2.72
5.32, 12.9454, -2.04457, 14.8, 5.87183, 0.142515, 16, 14.96, 2.8
5.34, 12.6321, -2.32788, 14.77, 5.8511, -1.99521, -16, 15.06, 2.86
5.36, 12.3118, -2.74817, 14.87, 5.82705, -2.13773, 16, 15.07, 2.88
5.38, 11.9859, -3.08407, 14.88, 5.73128, -3.9386, 16, 15.3, 3.11
5.4, 11.6558, -3.64424, 15.11, 5.69148, -2.64301, 0, 15.32, 3.22
5.42, 11.3227, -3.99732, 15.13, 5.56959, -3.2908, -16, 15.03, 3.07
5.44, 10.988, -4.04197, 14.84, 5.54762, -4.45684, 0, 15.02, 2.75
5.46, 10.6531, -4.36685, 14.83, 5.40376, -3.9386, 16, 14.57, 2.33
5.48, 10.3193, -4.25068, 14.38, 5.38552, -4.45684, -32, 14.61, 2.3
5.5, 9.98782, -4.62218, 14.42, 5.21719, -7.04802, 32, 14.48, 1.27
5.52, 9.65987, -4.82013, 14.29, 5.17408, -5.10463, 0, 14.33, 1.22
5.54, 9.33664, -4.99336, 14.14, 4.99331, -4.32728, 0, 14.29, 1.86
5.56, 9.01928, -5.27072, 14.1, 4.96305, -4.71595, -32, 14.16, 1.56
5.58, 8.70883, -5.45117, 13.97, 4.78685, -5.10463, 0, 13.23, 0.13
5.6, 8.4063, -4.8237, 13.04, 4.73254, -5.68765, 32, 13.38, 0.02
5.62, 8.11262, -5.26738, 13.19, 4.58619, -3.35558, 32, 12.37, 0.61
5.64, 7.82865, -4.54135, 12.18, 4.54348, -4.2625, 16, 12.24, 0.54
5.66, 7.55516, -4.68484, 12.05, 4.4017, -4.06816, 16, 12.4, 0.11
5.68, 7.29285, -5.10715, 12.21, 4.35153, -5.55809, 16, 12.28, 0.1
5.7, 7.04233, -5.23767, 12.09, 4.18818, -4.65117, 16, 11.84, 0.72
5.72, 6.80412, -5.03588, 11.65, 4.14216, -4.78073, 16, 11.92, 0.76
5.74, 6.57865, -5.34135, 11.73, 4.02774, -5.29897, 16, 11.73, 0.46
5.76, 6.36626, -5.36374, 11.54, 3.86729, -4.84551, 16, 11.38, 0.67
5.78, 6.16722, -5.21278, 11.19, 3.81837, -5.81721, 32, 11.27, 0.56
5.8, 5.98168, -5.28833, 11.08, 3.64092, -5.03985, 16, 10.38, 0.19
5.82, 5.80971, -4.5703, 10.19, 3.58744, -4.97507, 16, 10.52, 0.07
5.84, 5.65129, -4.86871, 10.33, 3.43363, -4.65117, 0, 9.59, 0.6
5.86, 5.50634, -4.08366, 9.4, 3.40585, -1.99521, 0, 9.42, 0.8
5.88, 5.37465, -4.04535, 9.23, 3.27277, -3.87382, 16, 9.3, 359.69
5.9, 5.25596, -4.04404, 9.11, 3.24333, -3.2908, 0, 9.15, 359.69
5.92, 5.14994, -4.00006, 8.96, 3.17244, -3.9386, 16, 9.11, 0.03
5.94, 5.05616, -4.05384, 8.92, 3.0377, -4.97507, 0, 8.4, 358.94
5.96, 4.97414, -3.42586, 8.21, 3.0066, -3.9386, 16, 8.38, 358.8
5.98, 4.90333, -3.47667, 8.19, 2.93198, -3.87382, 16, 8.31, 358.49
6, 4.84312, -3.46688, 8.12, 2.81216, -2.05999, -32, 7.77, 359.03
6.02, 4.79287, -2.97713, 7.58, 2.7935, -2.96691, -16, 7.73, 358.9
6.04, 4.75186, -2.97814, 7.54, 2.6882, -4.39206, -16, 7.33, 358.34
6.06, 4.71936, -2.61064, 7.14, 2.66332, -0.57006, -16, 7.4, 358.59
6.08, 4.69458, -2.70542, 7.21, 2.57709, -2.31911, 0, 6.7, 358.42
6.1, 4.67674, -2.02326, 6.51, 2.55926, -0.63484, -32, 6.66, 358.16
