0.02,10,-0.0273629,10.572,0,0.03,345.98
0.04,9.97,0.227195,9.98901,-32,1.57,183.8
0.06,8.43,0.371887,8.49908,32,1.36,175.34
0.08,8.64,0.565914,8.4343,16,0.59,59.23
0.1,9.41,0.710606,8.49908,16,0.26,197.02
0.12,9.74,0.900488,9.27644,32,0.36,248.06
0.14,9.64,1.09535,9.72989,0,0.67,359.31
0.16,9.33,1.27611,9.27644,32,0.65,4.3
0.18,9.35,1.46267,9.14688,0,0.97,350.41
0.2,9.03,1.6169,6.87959,16,1.92,355.06
0.22,8.08,1.77652,7.78651,-16,2.27,358.46
0.24,7.73,1.90753,7.26827,16,2.54,3.02
0.26,7.46,2.02403,7.26827,16,3.03,1.26
0.28,6.97,2.18281,7.20349,32,3.38,357.5
0.3,6.62,2.28605,6.36136,32,3.58,358.01
0.32,6.42,2.39716,5.84312,0,4.15,1.07
0.34,5.85,2.51241,6.42614,16,4.7,2.37
0.36,5.3,2.62808,5.77834,16,4.91,1.73
0.38,5.09,2.71349,3.57583,32,5.22,1.7
0.4,4.78,2.8105,3.83495,0,5.92,3.72
0.42,4.08,2.84947,2.53936,0,6.12,3.73
0.44,3.88,2.94151,4.09407,32,6.53,2.47
0.46,3.47,3.00246,3.31671,32,6.75,2.81
0.48,3.25,3.0775,2.21546,32,6.96,4.35
0.5,3.04,3.11979,0.855091,16,7.46,5.43
0.52,2.54,3.13595,0.790311,48,7.81,4.84
0.54,2.19,3.1828,3.77017,32,8.05,4.28
0.56,1.95,3.22094,0.725531,32,7.56,4.29
0.58,2.44,3.24914,3.31671,0,7.7,3.82
0.6,2.3,3.3022,3.0576,16,7.8,3.08
0.62,2.2,3.34408,2.60414,48,7.14,0.85
0.64,2.86,3.4071,1.89156,48,7.63,1.39
0.66,2.37,3.42326,0.91987,48,7.77,1.63
0.68,2.23,3.44026,1.762,48,7.83,1.03
0.7,2.17,3.47177,2.99282,48,8.08,0.94
0.72,1.92,3.54225,2.86326,32,7.97,1.9
0.74,2.03,3.56381,0.401633,32,7.9,2.63
0.76,2.1,3.57542,1.30855,64,8.94,4.12
0.78,1.06,3.60859,1.50289,96,9.03,3.62
0.8,0.97,3.61273,0.336854,64,8.42,2.22
0.82,1.58,3.61356,0.272074,96,9.29,3.56
0.84,0.71,3.6148,0.207295,80,9.45,4.01
0.86,0.55,3.61522,0.207295,48,8.77,2.97
0.88,1.23,3.61688,0.790311,48,9.46,3.63
0.9,0.54,3.62393,1.63245,48,9.58,4.07
0.92,0.42,3.67326,2.86326,16,8.94,3.42
0.94,1.06,3.70684,0.466413,64,9.1,3.88
0.96,0.9,3.71804,0.531193,64,9.4,3.78
0.98,0.6,3.72135,0.336854,64,9.44,3.09
1,0.56,3.72923,0.531193,32,9.24,2.55
1.02,0.76,3.76447,2.66892,32,9.19,2.59
1.04,0.81,3.78603,-0.310942,32,8.98,2.52
1.06,1.02,3.78727,0.272074,64,9.18,2.28
1.08,0.82,3.7881,0.207295,32,9.57,2.6
1.1,0.43,3.78976,0.272074,64,9.11,2.12
1.12,0.89,3.7993,2.4098,64,9.17,2.28
1.14,0.83,3.86978,2.53936,32,9.4,2.77
1.16,0.6,3.88056,0.531193,48,8.74,2.22
1.18,1.26,3.8818,0.272074,64,9.74,2.83
1.2,0.26,3.88553,0.855091,80,10.06,3.24
1.22,-0.0600004,3.88885,0.272074,16,9.06,0.95
1.24,0.94,3.89009,0.272074,48,9.48,1.82
1.26,0.52,3.8959,0.401633,64,10.01,3.43
1.28,-0.0100002,3.89838,0.336854,64,9.41,2.64
1.3,0.59,3.90833,0.725531,64,9.67,2.35
1.32,0.33,3.93155,1.43811,32,9.94,2.49
1.34,0.0600004,3.95808,0.725531,48,9.28,2.29
1.36,0.72,3.96596,0.0129559,48,9.63,3.09
1.38,0.37,3.97881,2.0859,16,10.43,3.93
1.4,-0.43,3.98503,-0.0518237,16,9.96,3.09
1.42,0.04,3.98752,-0.246162,32,9.98,3.21
1.44,0.0200005,3.98835,0.207295,64,10.49,4.26
1.46,-0.49,3.99001,0.207295,16,10,3.74
1.48,0,3.99001,0.660752,16,9.84,2.63
1.5,0.16,3.99084,-0.310942,48,10.17,2.56
