1.24, 16.1437, -2.65626, 18.8, 5.70516, 0.0777355, 64, 18.45, 2.42
1.26, 15.8233, -2.62669, 18.45, 5.69895, -1.4122, 32, 18.34, 2.31
1.28, 15.4936, -2.84645, 18.34, 5.67324, -0.893958, 16, 18.57, 2.32
1.3, 15.155, -3.41499, 18.57, 5.63634, -3.16124, 16, 18.49, 1.99
1.32, 14.8082, -3.68177, 18.49, 5.56296, -4.58639, 32, 18.43, 1.9
1.34, 14.4537, -3.97625, 18.43, 5.48875, -4.00338, 32, 18.62, 2.16
1.36, 14.0921, -4.52786, 18.62, 5.39795, -5.23419, -16, 18.5, 1.93
1.38, 13.724, -4.77601, 18.5, 5.29016, -4.32728, 32, 18.24, 1.56
1.4, 13.3499, -4.89012, 18.24, 5.21719, -4.65117, -16, 18.26, 1.7
1.42, 12.9704, -5.28959, 18.26, 5.08452, -5.36375, -16, 17.86, 1.54
1.44, 12.5862, -5.27381, 17.86, 4.99787, -5.88199, 0, 17.78, 2.02
1.46, 12.1978, -5.58216, 17.78, 4.86272, -5.16941, 0, 17.72, 2.01
1.48, 11.806, -5.91404, 17.72, 4.76405, -5.55809, 16, 17.41, 1.92
1.5, 11.4112, -5.9988, 17.41, 4.63138, -6.85368, 0, 17.51, 2.37
1.52, 11.0142, -6.49582, 17.51, 4.50824, -6.01155, 16, 17.4, 2.7
1.54, 10.6155, -6.78446, 17.4, 4.36646, -6.72412, 0, 17.06, 2.82
1.56, 10.2159, -6.84409, 17.06, 4.21098, -7.82537, 16, 17.1, 2.94
1.58, 9.81594, -7.28406, 17.1, 4.06795, -8.21405, 16, 16.97, 3.16
1.6, 9.41626, -7.55374, 16.97, 3.89963, -6.465, 0, 16.06, 3.2
1.62, 9.01751, -7.04249, 16.06, 3.77235, -6.65934, -32, 15.91, 2.6
1.64, 8.62034, -7.28966, 15.91, 3.65461, -6.85368, 16, 15.2, 1.74
1.66, 8.22538, -6.97462, 15.2, 3.51364, -6.72412, 16, 14.29, 1.25
1.68, 7.83325, -6.45675, 14.29, 3.36854, -6.65934, -16, 14.57, 1.74
1.7, 7.44459, -7.12541, 14.57, 3.22426, -7.89015, 16, 13.84, 1.25
1.72, 7.06002, -6.77998, 13.84, 3.07128, -6.59456, -16, 13.46, 1.25
1.74, 6.68015, -6.77985, 13.46, 2.93405, -8.60273, 0, 13.65, 1.78
1.76, 6.30559, -7.34441, 13.65, 2.78397, -7.89015, 16, 13.17, 1.88
1.78, 5.93694, -7.23306, 13.17, 2.62642, -7.30714, 16, 13.1, 2.6
1.8, 5.5748, -7.5252, 13.1, 2.46639, -8.66751, 16, 13.07, 3.23
1.82, 5.21973, -7.85027, 13.07, 2.31134, -7.17758, -16, 12.56, 2.66
1.84, 4.87231, -7.68769, 12.56, 2.16001, -7.37192, 32, 12.31, 3.22
1.86, 4.53309, -7.77691, 12.31, 2.02403, -8.08449, 16, 12.17, 3.98
1.88, 4.20262, -7.96738, 12.17, 1.82336, -7.24236, 32, 11.43, 2.8
1.9, 3.88142, -7.54858, 11.43, 1.70769, -7.69582, 32, 11.11, 2.3
1.92, 3.57001, -7.53999, 11.11, 1.5232, -7.17758, 16, 10.48, 2.17
1.94, 3.26889, -7.21111, 10.48, 1.39385, -7.4367, 16, 10.17, 2.11
1.96, 2.97854, -7.19146, 10.17, 1.23796, -6.7889, -16, 9.87, 2.25
1.98, 2.69942, -7.17058, 9.87, 1.07544, -7.37192, 0, 9.44, 2.09
2, 2.43198, -7.00802, 9.44, 0.942362, -6.40022, 16, 8.98, 1.25
2.02, 2.17664, -6.80336, 8.98, 0.820058, -5.68765, -16, 8.15, 0.43
2.04, 1.93382, -6.21618, 8.15, 0.678683, -5.16941, 0, 7.86, 0.8
2.06, 1.70391, -6.15609, 7.86, 0.556794, -6.465, -16, 7.42, 359.73
